FECHA_DE_RECEPCION;HORA_DE_RECEPCION;FECHA_DE_RESOLUCION;HORA_DE_RESOLUCION;SECCION_ID;SECCION;ANOMALIA_ID;ANOMALIA;TIPO_DE_VIAL_ID;TIPO_DE_VIAL;NOMBRE_DE_VIAL;NUMERO;DISTRITO_ID;DISTRITO;BARRIO_ID;BARRIO;CODIGO_POSTAL
08/01/2016;19:38:20;13/01/2016;12:39:20;32;VEHICULOS ABANDONADOS;3279;RETIRADA VEHICULO;291;CALLE;FENELON;1;20;SAN BLAS;2007;CANILLEJAS;-1
08/01/2016;19:48:51;08/01/2016;19:52:05;57;BICICLETA PUBLICA;3563;ANCLAJE: NO SE PUEDE DESANCLAR BICI;291;CALLE;VALENCIA;4;1;CENTRO;102;EMBAJADORES;28012
08/01/2016;19:51:18;12/01/2016;12:14:45;39;R (ROPA/ESCOMBROS) RETIRADAS/INCIDENCIAS A;3461;RETIRADA SACO ESCOMBROS LLENO;292;AVENIDA;COMANDANTE FRANCO;6;5;CHAMARTIN;505;NUEVA ESPAÑA;28016
08/01/2016;19:53:41;12/01/2016;10:17:15;46;R CUBO/CONT (TODO TIPO) VACIADO E;3433;VACIADO CONTENEDOR PAPEL (IGLU AZUL);291;CALLE;ESTRELLA HADAR;10;2;ARGANZUELA;204;LEGAZPI;28045
08/01/2016;19:56:31;08/01/2016;19:58:36;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;291;CALLE;SANTA CRUZ DE MARCENADO;24;1;CENTRO;105;UNIVERSIDAD;28015
08/01/2016;19:58:21;12/01/2016;10:39:19;46;R CUBO/CONT (TODO TIPO) VACIADO E;3432;VACIADO CONTENEDOR VIDRIO (IGLU VERDE);291;CALLE;ALTAMIRANO;9;9;MONCLOA-ARAVACA;902;ARGUELLES;28008
08/01/2016;19:59:06;05/02/2016;10:49:49;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;ALTAMIRANO;9;9;MONCLOA-ARAVACA;902;ARGUELLES;28008
08/01/2016;19:59:28;11/01/2016;10:38:50;59;SER;3705;ANULACION AVISO DENUNCIA. AVISO DE DENUNCIA INCORRECTO;291;CALLE;MIGUEL ARREDONDO;6;2;ARGANZUELA;203;CHOPERA;28045
08/01/2016;20:02:58;08/01/2016;20:03:38;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;291;CALLE;DOCE DE OCTUBRE;28;3;RETIRO;306;NIÑO JESUS;28009
08/01/2016;20:06:03;11/01/2016;12:53:53;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3325;RECOGIDA ELEMENTOS ABANDONADOS EN ESPACIO PUBLICO;291;CALLE;GARCIA LLAMAS;5;13;PUENTE DE VALLECAS;1302;SAN DIEGO;28053
08/01/2016;20:09:09;14/01/2016;10:49:49;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;GARCIA LLAMAS;5;13;PUENTE DE VALLECAS;1302;SAN DIEGO;28053
08/01/2016;20:14:05;08/02/2016;11:46:34;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;MAUDES;8;7;CHAMBERI;705;RIOS ROSAS;28003
08/01/2016;20:15:09;08/01/2016;20:19:28;57;BICICLETA PUBLICA;3573;USUARIO. TARJETA DE USUARIO. EL SISTEMA NO LA RECONOCE;291;CALLE;JOSE ORTEGA Y GASSET;87;4;SALAMANCA;405;LISTA;28006
08/01/2016;20:24:30;12/01/2016;13:48:07;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;SIERRA VIEJA;67;18;VILLA DE VALLECAS;1801;CASCO H.VALLECAS;28031
08/01/2016;20:25:02;13/01/2016;10:10:02;41;R CUBO/CONT (ORGANICO/ENVASES) REPAR_AVERIADO/ROTO E;3357;AVERIADO CUBO NARANJA ORG 2 RUEDAS 120 L;291;CALLE;EL ESCORIAL;17;1;CENTRO;105;UNIVERSIDAD;28004
08/01/2016;20:25:43;14/01/2016;09:33:35;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;CLEMENTE FERNANDEZ;37;10;LATINA;1002;PUERTA DEL ANGEL;28011
08/01/2016;20:48:04;08/01/2016;21:00:05;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;291;CALLE;ALCALA;1;1;CENTRO;106;SOL;28014
08/01/2016;20:52:38;17/03/2016;12:02:35;22;PAVIMENTOS;1841;GRIETA EN CALZADA;291;CALLE;EUGENIA DE MONTIJO;66;11;CARABANCHEL;1104;VISTA ALEGRE;28025
08/01/2016;21:07:48;08/01/2016;21:15:40;57;BICICLETA PUBLICA;3694;"TOTEM. MENSAJE EN PANTALLA ""DATOS INCORRECTOS""";291;CALLE;ALCALA;1;1;CENTRO;106;SOL;28014
08/01/2016;21:27:35;08/01/2016;21:32:42;57;BICICLETA PUBLICA;3563;ANCLAJE: NO SE PUEDE DESANCLAR BICI;295;PLAZA;RAMALES;5;1;CENTRO;101;PALACIO;28013
08/01/2016;21:35:35;08/01/2016;22:22:10;57;BICICLETA PUBLICA;3553;BICICLETA. FALLO EN MOTOR;291;CALLE;MANUEL SILVELA;20;7;CHAMBERI;703;TRAFALGAR;28010
08/01/2016;21:37:58;06/06/2016;09:28:53;50;MOBILIARIO URBANO;3494;BOLARDO REPOSICION;292;AVENIDA;ALBUFERA;447;13;PUENTE DE VALLECAS;1304;PALOMERAS SURESTE;28031
08/01/2016;21:41:29;12/01/2016;06:34:26;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;FRANCISCO SUAREZ;16;5;CHAMARTIN;505;NUEVA ESPAÑA;28036
08/01/2016;22:15:58;13/01/2016;10:07:01;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3379;DESAPARECIDO CUBO NARANJA ORG 2 RUEDAS 240 L;291;CALLE;POSTIGO DE SAN MARTIN;5;1;CENTRO;106;SOL;28013
08/01/2016;22:37:16;12/01/2016;10:17:41;46;R CUBO/CONT (TODO TIPO) VACIADO E;3433;VACIADO CONTENEDOR PAPEL (IGLU AZUL);291;CALLE;RIBERA DE CURTIDORES;34;2;ARGANZUELA;202;ACACIAS;28005
08/01/2016;22:39:19;25/01/2016;15:14:43;58;SEÑALIZACION;3589;VERTICAL. REPOSICION / REPARACION DE SEÑAL.;291;CALLE;GRAN VIA;46;1;CENTRO;105;UNIVERSIDAD;28013
09/01/2016;00:12:54;12/01/2016;13:26:38;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;PEZ;7;1;CENTRO;105;UNIVERSIDAD;28004
09/01/2016;02:09:48;13/01/2016;08:40:41;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;ARISTOTELES;3;15;CIUDAD LINEAL;1505;SAN PASCUAL;28027
09/01/2016;05:06:21;09/01/2016;17:57:39;2;ALUMBRADO PUBLICO EXTERIOR;3745;ALUMBRADO - 02. CALLE APAGADA (>1 FAROLA);291;CALLE;HERMANOS GARCIA NOBLEJAS;1;20;SAN BLAS;2001;SIMANCAS;28037
09/01/2016;05:07:40;09/01/2016;06:04:10;54;SEMAFOROS;3578;SEMAFOROS APAGADOS;291;CALLE;HERMANOS GARCIA NOBLEJAS;1;20;SAN BLAS;2001;SIMANCAS;28037
09/01/2016;07:20:14;20/01/2016;12:26:53;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;PANDO;21;6;TETUAN;605;VALDEACEDERAS;28029
09/01/2016;07:29:30;09/01/2016;08:37:53;59;SER;3601;PARQUIMETRO. FUERA DE SERVICIO;291;CALLE;SAN BERNARDO;64;1;CENTRO;105;UNIVERSIDAD;28015
09/01/2016;07:34:47;11/01/2016;14:00:27;46;R CUBO/CONT (TODO TIPO) VACIADO E;3430;VACIADO CUBO/CONTENEDOR NARANJA ORG;291;CALLE;ISLA DE AROSA;2;8;FUENCARRAL-EL PARDO;803;PEÑA GRANDE;28035
09/01/2016;07:44:44;14/01/2016;08:20:42;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;PRINCESA DE EBOLI;43;16;HORTALEZA;1606;VALDEFUENTES;28050
09/01/2016;07:47:34;12/01/2016;06:46:36;37;L PAPELERAS VACIADO/REPAR/REPOS/BOLSAS EXC CANINOS E;3330;REPOSICION BOLSAS EXCREMENTOS CANINOS EN PAPELERA;291;CALLE;HERMOSILLA;100;4;SALAMANCA;402;GOYA;28009
09/01/2016;08:09:26;26/01/2016;13:30:45;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;295;PLAZA;SANTA MARIA SOLEDAD TORRES ACOSTA;1;1;CENTRO;105;UNIVERSIDAD;28004
09/01/2016;08:11:21;09/01/2016;11:33:26;2;ALUMBRADO PUBLICO EXTERIOR;3746;ALUMBRADO - 03. ENCENDIDO DE DIA;291;CALLE;ANOETA;1;17;VILLAVERDE;1705;LOS ANGELES;28041
09/01/2016;08:21:34;11/01/2016;13:59:38;46;R CUBO/CONT (TODO TIPO) VACIADO E;3430;VACIADO CUBO/CONTENEDOR NARANJA ORG;291;CALLE;VALDERRODRIGO;40;9;MONCLOA-ARAVACA;904;VALDEZARZA;28035
09/01/2016;08:23:17;14/01/2016;08:03:21;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;CRONOS;1;20;SAN BLAS;2001;SIMANCAS;28037
04/01/2016;12:45:20;07/01/2016;15:52:08;46;R CUBO/CONT (TODO TIPO) VACIADO E;3434;VACIADO CONTENEDOR PAPEL (DEPENDENCIAS);291;CALLE;JOSEFA VALCARCEL;1;15;CIUDAD LINEAL;1505;SAN PASCUAL;28027
04/01/2016;12:47:19;11/01/2016;23:53:19;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3375;DESAPARECIDO CUBO AMARILLO ENV 2 RUEDAS 240 L;291;CALLE;GALERA;15;21;BARAJAS;2101;ALAMEDA DE OSUNA;28042
04/01/2016;12:48:10;18/01/2016;12:02:41;57;BICICLETA PUBLICA;3561;BICLETA. VANDALISMO. ROBADA, PERDIDA O ABANDONADA.;291;CALLE;VIRGEN DEL VAL;17;15;CIUDAD LINEAL;1505;SAN PASCUAL;28027
04/01/2016;12:53:22;08/01/2016;09:31:54;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;HORTALEZA;64;1;CENTRO;104;JUSTICIA;28004
04/01/2016;12:55:08;11/01/2016;23:56:02;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3379;DESAPARECIDO CUBO NARANJA ORG 2 RUEDAS 240 L;291;CALLE;PLAYA DEL SARDINERO;3;21;BARAJAS;2104;TIMON;28042
04/01/2016;12:59:10;26/01/2016;13:01:22;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3443;LIMPIEZA AREAS INFANTILES;291;CALLE;MINISTRILES;1;1;CENTRO;102;EMBAJADORES;28012
04/01/2016;12:59:10;05/01/2016;09:47:09;59;SER;3705;ANULACION AVISO DENUNCIA. AVISO DE DENUNCIA INCORRECTO;291;CALLE;ANTRACITA;14;2;ARGANZUELA;204;LEGAZPI;28045
04/01/2016;12:59:23;05/01/2016;09:47:45;5;ARBOLADO VIARIO;2661;SOLICITUD DE INSPECCION DE ARBOL;303;AUTOVIA;M-40;60;16;HORTALEZA;1606;VALDEFUENTES;28055
04/01/2016;13:01:33;12/01/2016;01:57:02;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3379;DESAPARECIDO CUBO NARANJA ORG 2 RUEDAS 240 L;291;CALLE;VALVERDE;4;1;CENTRO;105;UNIVERSIDAD;28004
04/01/2016;13:06:51;05/04/2016;09:49:50;22;PAVIMENTOS;1849;SOCAVON EN CALZADA;291;CALLE;LA DEL MANOJO DE ROSAS;68;17;VILLAVERDE;1705;LOS ANGELES;28041
04/01/2016;13:07:41;08/01/2016;09:00:18;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;SEGOVIA;16;1;CENTRO;101;PALACIO;28005
04/01/2016;13:08:06;04/01/2016;14:52:56;22;PAVIMENTOS;1848;SOCAVON EN ACERA;291;CALLE;LA DEL MANOJO DE ROSAS;68;17;VILLAVERDE;1705;LOS ANGELES;28041
04/01/2016;13:09:49;11/01/2016;12:06:24;49;R CUBO/CONT (TODO TIPO) CAMBIO UBICACION A;3455;CONTENEDOR PAPEL (IGLU AZUL);291;CALLE;MESON DE PAREDES;85;1;CENTRO;102;EMBAJADORES;28012
09/01/2016;08:29:12;11/01/2016;13:59:43;46;R CUBO/CONT (TODO TIPO) VACIADO E;3430;VACIADO CUBO/CONTENEDOR NARANJA ORG;291;CALLE;FINA DE CALDERON;42;16;HORTALEZA;1606;VALDEFUENTES;28055
09/01/2016;08:30:15;18/01/2016;13:15:12;65;ZONAS VERDES Y BOCAS DE RIEGO;3321;OTRAS INCIDENCIAS EN ZONAS VERDES;291;CALLE;PRINCESA DE EBOLI;9;16;HORTALEZA;1606;VALDEFUENTES;28050
09/01/2016;08:41:38;11/01/2016;13:59:49;46;R CUBO/CONT (TODO TIPO) VACIADO E;3430;VACIADO CUBO/CONTENEDOR NARANJA ORG;292;AVENIDA;SECUNDINO ZUAZO;62;16;HORTALEZA;1606;VALDEFUENTES;-1
09/01/2016;08:55:27;26/01/2016;13:30:57;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;HUERTAS;73;1;CENTRO;103;CORTES;28014
09/01/2016;08:58:33;09/01/2016;09:09:49;59;SER;3707;PARQUIMETRO. LOS PARQUIMETROS CERCANOS NO FUNCIONAN;291;CALLE;FERRAZ;1;9;MONCLOA-ARAVACA;901;CASA DE CAMPO;28008
09/01/2016;09:12:32;14/01/2016;08:49:23;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;OÑA;29;16;HORTALEZA;1606;VALDEFUENTES;28050
09/01/2016;09:14:10;09/01/2016;09:32:51;59;SER;3601;PARQUIMETRO. FUERA DE SERVICIO;291;CALLE;CONDE DUQUE;20;1;CENTRO;105;UNIVERSIDAD;28015
09/01/2016;09:14:53;11/01/2016;13:59:55;46;R CUBO/CONT (TODO TIPO) VACIADO E;3430;VACIADO CUBO/CONTENEDOR NARANJA ORG;292;AVENIDA;CARDENAL HERRERA ORIA;1;8;FUENCARRAL-EL PARDO;806;VALVERDE;28034
09/01/2016;09:17:05;09/01/2016;13:05:01;2;ALUMBRADO PUBLICO EXTERIOR;3751;ALUMBRADO - 08. OTRAS INCIDENCIAS;291;CALLE;FRANCISCO SILVELA;76;4;SALAMANCA;404;GUINDALERA;28028
09/01/2016;09:23:30;11/01/2016;13:59:32;46;R CUBO/CONT (TODO TIPO) VACIADO E;3430;VACIADO CUBO/CONTENEDOR NARANJA ORG;291;CALLE;FERMIN CABALLERO;56;8;FUENCARRAL-EL PARDO;804;EL PILAR;28034
09/01/2016;09:24:35;14/01/2016;13:55:34;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;LA REINA DE AFRICA;1;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;28018
09/01/2016;09:25:26;11/01/2016;10:59:14;59;SER;3707;PARQUIMETRO. LOS PARQUIMETROS CERCANOS NO FUNCIONAN;291;CALLE;COLOMBIA;2;5;CHAMARTIN;504;HISPANOAMERICA;28016
09/01/2016;09:29:30;09/01/2016;09:37:57;59;SER;3706;PARQUIMETRO. NO IMPRIME TICKET;317;CUESTA;VEGA;1;1;CENTRO;101;PALACIO;28013
09/01/2016;09:29:31;12/01/2016;08:13:41;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;ESTRELLA POLAR;26;3;RETIRO;303;ESTRELLA;28007
09/01/2016;09:36:08;12/01/2016;06:30:30;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3325;RECOGIDA ELEMENTOS ABANDONADOS EN ESPACIO PUBLICO;291;CALLE;VICTOR DE LA SERNA;33;5;CHAMARTIN;504;HISPANOAMERICA;28016
09/01/2016;09:43:40;11/01/2016;13:58:41;46;R CUBO/CONT (TODO TIPO) VACIADO E;3430;VACIADO CUBO/CONTENEDOR NARANJA ORG;291;CALLE;SAN GERARDO;2;9;MONCLOA-ARAVACA;904;VALDEZARZA;28035
09/01/2016;09:48:28;15/01/2016;07:18:10;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;GUAYABAL;6;16;HORTALEZA;1604;PINAR DEL REY;28033
09/01/2016;09:50:25;11/01/2016;10:01:08;22;PAVIMENTOS;1845;OTROS;299;CARRETERA;M-607;900;8;FUENCARRAL-EL PARDO;805;LA PAZ;28029
09/01/2016;09:51:40;11/01/2016;16:53:39;59;SER;3599;PAGOS EN EFECTIVO. NO ACEPTA MONEDAS;291;CALLE;PONIENTE;1;5;CHAMARTIN;506;CASTILLA;28036
09/01/2016;09:56:09;11/01/2016;10:31:40;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3325;RECOGIDA ELEMENTOS ABANDONADOS EN ESPACIO PUBLICO;291;CALLE;FALUA;3;21;BARAJAS;2101;ALAMEDA DE OSUNA;28042
09/01/2016;10:01:14;11/01/2016;16:21:46;46;R CUBO/CONT (TODO TIPO) VACIADO E;3433;VACIADO CONTENEDOR PAPEL (IGLU AZUL);291;CALLE;MADRIDEJOS;52;12;USERA;1207;PRADOLONGO;28026
04/01/2016;13:11:17;05/01/2016;09:51:44;59;SER;3705;ANULACION AVISO DENUNCIA. AVISO DE DENUNCIA INCORRECTO;294;PASEO;YESERIAS;15;2;ARGANZUELA;202;ACACIAS;28005
04/01/2016;13:11:50;11/01/2016;12:04:06;49;R CUBO/CONT (TODO TIPO) CAMBIO UBICACION A;3453;CONTENEDOR AMARILLO ENV VIA PUBLICA (4RUEDAS/IGLU);291;CALLE;MESON DE PAREDES;85;1;CENTRO;102;EMBAJADORES;28012
04/01/2016;13:13:19;06/01/2016;14:49:33;46;R CUBO/CONT (TODO TIPO) VACIADO E;3431;VACIADO CUBO/CONTENEDOR AMARILLO ENV;291;CALLE;CELANOVA;7;8;FUENCARRAL-EL PARDO;804;EL PILAR;28029
04/01/2016;13:13:29;12/01/2016;01:41:15;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3378;DESAPARECIDO CUBO NARANJA ORG 2 RUEDAS 120 L;291;CALLE;PUERTO DEL REY;1;13;PUENTE DE VALLECAS;1306;NUMANCIA;28038
04/01/2016;13:14:55;07/01/2016;08:16:33;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;SANTIAGO DE COMPOSTELA;12;8;FUENCARRAL-EL PARDO;805;LA PAZ;28034
04/01/2016;13:16:03;05/01/2016;13:17:50;52;R RECOGIDA ANIMALES MUERTOS E;3547;RECOGIDA DE ANIMALES MUERTOS;291;CALLE;MEDIODIA CHICA;9;1;CENTRO;101;PALACIO;28005
04/01/2016;13:16:43;05/01/2016;07:14:35;2;ALUMBRADO PUBLICO EXTERIOR;3749;ALUMBRADO - 06. INCIDENCIA EN FAROLA;291;CALLE;VILLALOBOS;131;13;PUENTE DE VALLECAS;1304;PALOMERAS SURESTE;28018
04/01/2016;13:16:51;07/01/2016;08:16:48;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;FERMIN CABALLERO;9;8;FUENCARRAL-EL PARDO;805;LA PAZ;28034
04/01/2016;13:18:46;04/01/2016;13:19:46;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;295;PLAZA;SANTA ANA;1;1;CENTRO;103;CORTES;28012
04/01/2016;13:22:15;07/01/2016;07:55:07;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3447;LIMPIEZA PINTADAS V.PUBLICA/Z. VERDES (MUROS/FACHADAS..);291;CALLE;MARROQUINA;21;14;MORATALAZ;1403;MARROQUINA;28030
04/01/2016;13:23:24;20/01/2016;14:52:59;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;LA CORUÑA;1;6;TETUAN;602;CUATRO CAMINOS;28020
04/01/2016;13:23:53;07/01/2016;08:23:18;34;L MUEBLES/LINEA BLANCA/ESPACIO PUBLICO E;3324;RECOGIDA MUEBLES Y ENSERES A PETICION DEL CIUDADANO;291;CALLE;ILLESCAS;86;10;LATINA;1004;ALUCHE;28047
09/01/2016;10:02:30;11/01/2016;16:22:17;46;R CUBO/CONT (TODO TIPO) VACIADO E;3433;VACIADO CONTENEDOR PAPEL (IGLU AZUL);291;CALLE;VILLAMAYOR DE SANTIAGO;2;18;VILLA DE VALLECAS;1801;CASCO H.VALLECAS;28051
09/01/2016;10:07:46;11/01/2016;12:25:16;57;BICICLETA PUBLICA;3704;ANCLAJE. SE ENGANCHA EN ANCLAJE EN ROJO;292;AVENIDA;MENENDEZ PELAYO;0;3;RETIRO;301;PACIFICO;0
09/01/2016;10:11:25;02/02/2016;17:57:18;65;ZONAS VERDES Y BOCAS DE RIEGO;3321;OTRAS INCIDENCIAS EN ZONAS VERDES;291;CALLE;ARROYO DEL OLIVAR;118;13;PUENTE DE VALLECAS;1303;PALOMERAS BAJAS;28018
09/01/2016;10:16:49;11/01/2016;08:39:25;59;SER;3705;ANULACION AVISO DENUNCIA. AVISO DE DENUNCIA INCORRECTO;291;CALLE;SANTA ENGRACIA;3;7;CHAMBERI;703;TRAFALGAR;28010
09/01/2016;10:17:31;11/01/2016;13:57:02;46;R CUBO/CONT (TODO TIPO) VACIADO E;3430;VACIADO CUBO/CONTENEDOR NARANJA ORG;291;CALLE;COLLADO DE CERRO MALEJO;0;8;FUENCARRAL-EL PARDO;807;MIRASIERRA;0
09/01/2016;10:18:58;09/01/2016;10:24:53;57;BICICLETA PUBLICA;3569;USUARIO. PROBLEMAS CON EL SALDO;291;CALLE;JOSE ORTEGA Y GASSET;1;4;SALAMANCA;406;CASTELLANA;28006
09/01/2016;10:28:20;12/01/2016;08:55:59;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;RIBERA DEL SENA;6;21;BARAJAS;2105;CORRALEJOS;28042
09/01/2016;10:30:41;12/01/2016;06:46:41;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;GARCIA LUNA;5;5;CHAMARTIN;503;CIUDAD JARDIN;28002
09/01/2016;10:36:25;11/01/2016;11:07:39;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;292;AVENIDA;MANZANARES;168;11;CARABANCHEL;1101;COMILLAS;28019
09/01/2016;10:38:39;01/02/2016;12:15:58;50;MOBILIARIO URBANO;3514;MOBILIARIO VARIO REPOSICION;291;CALLE;MARIA DE LAS MERCEDES DE BORBON;11;16;HORTALEZA;1606;VALDEFUENTES;28055
09/01/2016;10:38:56;11/01/2016;16:24:04;46;R CUBO/CONT (TODO TIPO) VACIADO E;3433;VACIADO CONTENEDOR PAPEL (IGLU AZUL);291;CALLE;GENERAL CADENAS CAMPOS;9;9;MONCLOA-ARAVACA;904;VALDEZARZA;28039
09/01/2016;10:39:44;11/01/2016;16:24:31;46;R CUBO/CONT (TODO TIPO) VACIADO E;3432;VACIADO CONTENEDOR VIDRIO (IGLU VERDE);292;AVENIDA;LAS FUERZAS ARMADAS;162;16;HORTALEZA;1606;VALDEFUENTES;28055
09/01/2016;10:46:18;11/01/2016;13:58:07;46;R CUBO/CONT (TODO TIPO) VACIADO E;3430;VACIADO CUBO/CONTENEDOR NARANJA ORG;291;CALLE;VALLE DE ENMEDIO;2;8;FUENCARRAL-EL PARDO;807;MIRASIERRA;28035
09/01/2016;10:46:20;09/01/2016;13:39:26;52;R RECOGIDA ANIMALES MUERTOS E;3547;RECOGIDA DE ANIMALES MUERTOS;294;PASEO;COMANDANTE FORTEA;60;9;MONCLOA-ARAVACA;901;CASA DE CAMPO;28008
09/01/2016;10:47:55;15/01/2016;08:16:04;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;BUTRON;19;20;SAN BLAS;2005;ROSAS;28022
09/01/2016;10:48:29;12/01/2016;17:38:09;46;R CUBO/CONT (TODO TIPO) VACIADO E;3431;VACIADO CUBO/CONTENEDOR AMARILLO ENV;291;CALLE;FINA DE CALDERON;5;16;HORTALEZA;1606;VALDEFUENTES;28055
09/01/2016;10:53:20;18/01/2016;22:43:19;42;R CUBO/CONT (ORGANICO/ENVASES) REPOS/NUEVO SUMINISTRO E;3379;DESAPARECIDO CUBO NARANJA ORG 2 RUEDAS 240 L;291;CALLE;BENIGNO SOTO;6;5;CHAMARTIN;503;CIUDAD JARDIN;28002
09/01/2016;10:56:54;10/01/2016;08:14:43;2;ALUMBRADO PUBLICO EXTERIOR;3751;ALUMBRADO - 08. OTRAS INCIDENCIAS;291;CALLE;FUENTE CARRANTONA;1;14;MORATALAZ;1405;FONTARRON;28030
09/01/2016;11:01:10;12/01/2016;09:18:11;33;L ESPACIOS PUBLICOS/MOBILIARIO/PINTADAS A;3438;LIMPIEZA VIAS PUBLICAS Y ZONAS VERDES;291;CALLE;SAN LAMBERTO;19;15;CIUDAD LINEAL;1501;VENTAS;28017
09/01/2016;11:04:27;09/01/2016;11:18:56;59;SER;3601;PARQUIMETRO. FUERA DE SERVICIO;294;PASEO;VIRGEN DEL PUERTO;3;1;CENTRO;101;PALACIO;28005
04/01/2016;13:24:59;04/01/2016;13:29:14;57;BICICLETA PUBLICA;3683;USUARIO. TARJETA DE USUARIO ROBADA;291;CALLE;GENERAL ARRANDO;42;7;CHAMBERI;704;ALMAGRO;28010
