"WORK_ORDER_NUMBER","WORK_ORDER_ACTIVITY_DESC","WORK_ORDER_ADDRESS","WORK_ORDER_INITIATED_DATE","WORK_ORDER_COMPLETED_DATE"
288982,"Install Traffic Signal Head / Crosswalk or AWF Beacon","  COUNTRY HILLS BV NE  ",06/03/2010 14:17:00,01/17/2013 14:27:00
284977,"Sign Field Ops - Road Marking Recoverable - W/O from TE where new roadmarking is required, other City BU, and developers for new subdivisions","  17 AV SW  ",05/04/2010 15:23:00,01/16/2013 10:26:00
285056,"SL Replace starter","  1 ST SW  ",05/05/2010 00:00:00,06/13/2013 08:34:00
285999,"SL Replace Luminaire","68 LAKE EMERALD RD SE  ",05/12/2010 00:00:00,06/13/2013 08:34:00
287392,"Signals Construction - Investigation, Analysis and Overhead","    ",05/20/2010 15:30:35,01/18/2013 07:39:00
290946,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",06/15/2010 08:28:00,03/06/2013 14:59:00
292427,"Sign Field Ops - Road Marking Recoverable - W/O from TE where new roadmarking is required, other City BU, and developers for new subdivisions","  41 ST SE  ",06/25/2010 11:06:00,06/13/2013 09:01:00
289635,"SL Administrative, Service Charges","  COUNTRY HILLS BV NW  ",06/08/2010 08:40:20,06/13/2013 08:33:00
290347,"SL Administrative, Service Charges","605 9 AV NE  ",06/10/2010 11:05:31,06/13/2013 08:31:00
290806,"SL Replace Luminaire","  BEDDINGTON TR NE  ",06/14/2010 10:59:24,04/13/2013 00:00:00
291374,"Replace or Change Steel (WITH value increase/ new asset)","  5 ST SW  ",06/16/2010 15:44:00,01/18/2013 07:38:00
291554,"Signs Field Ops - Road Marking Non-Recoverable - Used for applying new roadmarking for existing roadway, and summer re-paint program","  OLD BANFF COACH RD SW  ",06/18/2010 07:38:04,01/16/2013 07:53:00
291743,"Traffic Detours - Investigation Process (Recoverable)","1726 14 AV NW 1002",06/21/2010 10:34:00,01/16/2013 14:04:00
297872,"Sign Field Ops - Road Marking Recoverable - W/O from TE where new roadmarking is required, other City BU, and developers for new subdivisions","  90 AV SE  ",08/04/2010 14:11:00,05/13/2013 09:48:00
297914,"Traffic Assessment Design, Review and Update (Non-Recoverable) -   PeopleSoft Activity 225455","  MEMORIAL DR NW  ",08/04/2010 16:18:00,05/13/2013 10:40:00
298366,"SL Replace Luminaire","  HERITAGE DR SE  ",08/06/2010 14:52:28,05/13/2013 09:37:00
298566,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","  MCKNIGHT BV NE  ",08/09/2010 15:46:00,01/16/2013 12:48:00
298684,"Signs Field Ops - Detours set up / take down, used with street use permits for prepaid setups based on unit rates.","  RICHARDSON LI SW  ",08/10/2010 13:10:23,01/16/2013 07:55:00
295511,"Signals LRT - Special Requests and Projects","    ",07/20/2010 07:39:00,01/28/2013 08:52:00
295641,"Traffic Assessment Design, Review and Update (Non-Recoverable) -   PeopleSoft Activity 225455","  10 AV SW  ",07/20/2010 14:16:00,01/16/2013 08:00:00
294086,"Signal Services - SR Signal Services PDOR","  17 AV SW  ",07/08/2010 13:09:00,06/13/2013 11:34:00
294128,"Sign Field Ops - Road Marking Recoverable - W/O from TE where new roadmarking is required, other City BU, and developers for new subdivisions","  57 AV SE  ",07/08/2010 15:20:00,06/13/2013 09:01:00
295164,"SL Replace Bulb","  126 AV SE  ",07/16/2010 11:19:16,05/13/2013 10:51:00
294462,"Sign Field Ops - Road Marking Recoverable - W/O from TE where new roadmarking is required, other City BU, and developers for new subdivisions","  GLENMORE TR SW  ",07/12/2010 15:39:00,05/13/2013 10:52:00
296090,"Sign Field Ops - Road Marking Recoverable - W/O from TE where new roadmarking is required, other City BU, and developers for new subdivisions","  GLENMORE TR SE  ",07/22/2010 17:08:00,05/13/2013 10:48:00
296097,"Sign Field Ops - Road Marking Recoverable - W/O from TE where new roadmarking is required, other City BU, and developers for new subdivisions","  8 AV NE  ",07/22/2010 17:47:00,05/13/2013 10:49:00
295592,"Sign Field Ops - Road Marking Recoverable - W/O from TE where new roadmarking is required, other City BU, and developers for new subdivisions","  19 ST NE  ",07/20/2010 09:43:00,04/03/2013 06:55:00
296964,"Traffic Assessment Design, Review and Update (Non-Recoverable) -   PeopleSoft Activity 225455","    ",07/28/2010 16:07:18,05/13/2013 10:42:00
297722,"Traffic Road Markings - Subdivision Development","  52 ST SE  ",08/04/2010 08:23:48,05/13/2013 09:37:00
301930,"Signs Field Ops - Road Marking Non-Recoverable - Used for applying new roadmarking for existing roadway, and summer re-paint program"," SUNRIDGE WY NE  ",08/30/2010 09:05:00,05/13/2013 09:32:00
301931,"Signs Field Ops - Road Marking Non-Recoverable - Used for applying new roadmarking for existing roadway, and summer re-paint program","    ",08/30/2010 09:05:00,05/13/2013 09:33:00
303470,"Signals Trouble - Signal Installation and Construction","  BOWNESS RD NW  ",09/09/2010 08:54:00,02/08/2013 16:15:00
302358,"SL Install temporary overhead wire","228 DEERVIEW DR SE  ",08/31/2010 14:56:09,05/13/2013 09:32:00
302650,"Sign Field Ops - Road Marking Recoverable - W/O from TE where new roadmarking is required, other City BU, and developers for new subdivisions","  BLACKFOOT TR SE  ",09/01/2010 17:47:22,05/13/2013 09:31:00
302683,"Traffic Road Markings - Subdivision Development","  COVENTRY HILLS BV NE  ",09/02/2010 08:46:00,05/13/2013 09:30:00
303260,"Yards and Depots Project 166","    ",09/08/2010 11:02:46,12/01/2013 09:53:00
303261,"Yards and Depots Project 166","    ",09/08/2010 11:03:23,12/01/2013 09:53:00
303112,"Signals Design - Design and Planning (overall)","  128 AV NE  ",09/07/2010 14:35:00,01/17/2013 07:56:00
303135,"Replace or Change Traffic Signal Head / Beacon WITH Value Increase","  BOW BOTTOM TR SE  ",09/07/2010 15:52:00,01/16/2013 12:48:00
303322,"Signals Trouble - Signal Installation and Construction","  BARLOW TR SE  ",09/08/2010 14:04:15,01/16/2013 20:29:00
303258,"Yards and Depots Project 166","    ",09/08/2010 11:01:45,12/01/2013 09:53:00
303262,"Yards and Depots Project 166","    ",09/08/2010 11:04:03,12/01/2013 09:53:00
294459,"Traffic Road Markings - Subdivision Development","  100 AV NE  ",07/12/2010 15:28:00,05/06/2013 10:52:00
299001,"Traffic Assessment Design, Review and Update (Non-Recoverable) -   PeopleSoft Activity 225455","  4 AV SW  ",08/12/2010 08:56:00,05/13/2013 09:35:00
299016,"Traffic Assessment Design, Review and Update (Non-Recoverable) -   PeopleSoft Activity 225455","  5 ST SW  ",08/12/2010 09:16:00,05/13/2013 09:35:00
300005,"Investigation, Analysis, Contract Administration and overhead","    ",08/18/2010 15:05:00,01/17/2013 07:57:00
301226,"Signal Services - SR Signal Services PDOR","    ",08/25/2010 08:00:00,01/28/2013 14:53:00
301747,"Yards and Depots Project 166","    ",08/27/2010 09:25:56,12/01/2013 09:53:00
301748,"Yards and Depots Project 166","    ",08/27/2010 09:27:00,12/01/2013 09:53:00
300949,"Traffic Road Markings - Subdivision Development","  52 ST SE  ",08/25/2010 09:36:00,05/13/2013 09:34:00
308084,"Investigation, Analysis, Contract Administration and overhead","    ",10/18/2010 16:52:00,05/13/2013 09:22:00
304169,"Sign Field Ops - Road Marking Recoverable - W/O from TE where new roadmarking is required, other City BU, and developers for new subdivisions","  ERLTON ST SW  ",09/15/2010 07:47:00,05/13/2013 09:27:00
288975,"Install, replace, modify, or remove a Signal (Base)","  COUNTRY HILLS BV NE  ",06/03/2010 14:10:00,01/17/2013 14:25:00
304706,"Traffic Assessment Design, Review and Update (Non-Recoverable) -   PeopleSoft Activity 225455","  36 ST NE  ",09/20/2010 16:52:12,01/09/2013 11:00:00
306758,"Signs Manufacture - Information Sign - Overhead and sidemount guide signs (green)","  METIS TR NE  ",10/06/2010 09:39:00,05/13/2013 09:22:00
304699,"Yards and Depots Project 166","    ",09/20/2010 15:16:49,12/01/2013 09:53:00
304585,"Signal Services - SR Signal Services PDOR","  14 ST NW  ",09/17/2010 16:02:00,01/23/2013 10:25:00
305498,"Signal Services - SR Signal Services PDOR","  4 ST SE  ",09/23/2010 15:20:00,01/23/2013 10:25:00
304394,"Replace or Change Traffic Signal Head / Beacon WITH Value Increase","  BOW TR SW  ",09/16/2010 14:28:42,05/31/2013 14:00:00
304090,"Install, replace, modify, or remove a Signal (Base)","  18 ST SE  ",09/14/2010 10:55:00,01/17/2013 07:55:00
304386,"Replace or Change a Base (WITH value increase/ new asset)","  BOW TR SW  ",09/16/2010 14:03:00,05/13/2013 09:24:00
304390,"Replace or Change Steel (WITH value increase/ new asset)","  BOW TR SW  ",09/16/2010 14:18:00,05/13/2013 09:25:00
304392,"Replace or Change Traffic Signal Electrical Device (i.e. cabinet, wiring) WITH Value Increase","  BOW TR SW  ",09/16/2010 14:25:00,05/13/2013 09:26:00
306328,"Install Traffic Signal Electrical Device / Head (NON City Asset)","  114 AV SE  ",10/04/2010 11:18:00,05/13/2013 09:23:00
312576,"Signals LRT - Special Requests and Projects","    ",11/22/2010 14:27:00,01/28/2013 09:18:00
312686,"Signs Field Ops - Road Marking Non-Recoverable - Used for applying new roadmarking for existing roadway, and summer re-paint program","  BEDDINGTON TR NW  ",11/30/2010 09:22:00,05/13/2013 09:14:00
312341,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",11/25/2010 15:59:00,01/16/2013 07:25:00
311859,"Replace or Change Traffic Signal Electrical Device (i.e. cabinet, wiring) WITH Value Increase","  36 ST SE  ",11/23/2010 11:25:00,05/13/2013 09:15:00
308776,"Signal Services - SR Signal Services PDOR","  MEMORIAL DR NW  ",10/22/2010 13:24:31,01/17/2013 11:53:00
309300,"Signs Field Ops - Road Marking Non-Recoverable - Used for applying new roadmarking for existing roadway, and summer re-paint program","  40 ST SW  ",10/27/2010 13:29:13,05/13/2013 09:20:00
309457,"Install, replace, modify, or remove a Signal (Steel)","  16 AV NW  ",10/28/2010 13:49:00,05/13/2013 09:19:00
309270,"SL Replace refractor","248 EDCATH PL NW  ",10/27/2010 10:11:07,05/13/2013 09:19:00
308438,"Investigation, Analysis, Contract Administration and overhead","    ",10/20/2010 14:23:00,05/13/2013 09:21:00
310090,"Install Traffic Signal Electrical Device (i.e. cabinet, wiring)","  10 AV SW  ",11/02/2010 11:54:00,05/13/2013 09:18:00
309688,"Signals Trouble - Overhead Maintenance","    ",11/01/2010 09:40:00,01/16/2013 07:54:00
309757,"Alt.Work, SNIC - Manhole Repair [#locations(width column)]","    ",11/01/2010 11:26:00,04/23/2013 14:24:00
310626,"Install, replace, modify, or remove a Signal (Base)","    ",11/09/2010 12:11:00,01/16/2013 07:34:00
310689,"Signs Field Ops - Detours set up / take down Recoverable - W/O from Traffic Engineering and other City BU","    ",11/09/2010 15:45:00,05/13/2013 09:16:00
311854,"Replace or Change Traffic Signal Electrical Device (i.e. cabinet, wiring) WITH Value Increase","  BOW TR SW  ",11/23/2010 11:11:00,05/13/2013 09:14:00
310087,"Install a New Corridor  (Base)","  10 AV SW  ",11/03/2010 11:50:00,05/13/2013 09:16:00
310088,"Install a New Corridor  (Steel)","  10 AV SW  ",11/03/2010 11:52:00,05/13/2013 09:17:00
310089,"Install Traffic Signal Head / Crosswalk or AWF Beacon","  10 AV SW  ",11/03/2010 11:53:00,05/13/2013 09:17:00
311858,"Replace or Change Traffic Signal Electrical Device (i.e. cabinet, wiring) WITH Value Increase","  36 ST SE  ",11/23/2010 11:15:00,05/13/2013 09:15:00
267367,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",01/11/2010 15:20:00,01/15/2013 11:31:00
317643,"Traffic Assessment Design, Review and Update (Non-Recoverable) -   PeopleSoft Activity 225455","  AUBURN SOUND CL SE  ",01/25/2011 11:38:00,11/20/2013 11:00:00
313858,"Traffic Assessment Design, Review and Update (Non-Recoverable) -   PeopleSoft Activity 225455","  MAHOGANY BV SE  ",12/09/2010 11:40:00,03/08/2013 11:30:00
314601,"SL Replace Bulb","2440 PALISADE DR SW  ",12/17/2010 15:17:40,05/13/2013 09:03:00
322113,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",03/08/2011 13:07:00,03/06/2013 15:14:00
322784,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",03/15/2011 08:13:00,01/09/2013 09:52:00
321058,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","  27 ST NW  ",02/25/2011 09:17:00,03/06/2013 15:13:00
321061,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","  26 ST NW  ",02/25/2011 09:17:00,03/06/2013 15:13:00
321062,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","2704 6 AV NW  ",02/25/2011 09:17:00,03/06/2013 15:13:00
321063,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","2720 6 AV NW  ",02/25/2011 09:17:00,03/06/2013 15:13:00
319465,"Replace or Change an Asset (NO value increase, Third Party work, etc)","    ",02/11/2011 10:38:00,01/28/2013 12:57:00
318917,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","2732 6 AV NW  ",02/07/2011 10:50:00,03/06/2013 15:13:00
319959,"Traffic Assessment Design, Review and Update (Non-Recoverable) -   PeopleSoft Activity 225455","  96 AV NE  ",02/16/2011 15:53:00,10/10/2013 00:00:00
320471,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",02/22/2011 13:36:00,01/23/2013 10:14:00
319579,"Signals LRT - Special Requests and Projects","    ",02/14/2011 07:50:00,01/28/2013 08:57:00
320408,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","  AUBURN BAY AV SE  ",02/22/2011 10:24:00,11/20/2013 11:00:00
219628,"Signals LRT - Relays Maintenance","    ",01/01/2009 07:56:00,02/15/2013 13:48:00
320411,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","  AUBURN SOUND CL SE  ",02/22/2011 10:24:00,11/20/2013 11:00:00
320412,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","    ",02/22/2011 10:24:00,11/20/2013 11:00:00
320413,"Signs Field Ops - Sign Installation New Subdivisions - charge to developers","  AUBURN SOUND CL SE  ",02/22/2011 10:24:00,11/20/2013 11:00:00
322403,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",03/10/2011 14:14:00,01/09/2013 09:50:00
326321,"Traffic Assessment Design, Review and Update (Non-Recoverable) -   PeopleSoft Activity 225455","  CANYON MEADOWS DR SE  ",04/21/2011 11:52:00,03/26/2013 11:00:00
327547,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",05/03/2011 14:38:00,01/09/2013 11:00:00
327550,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",05/03/2011 14:38:00,01/09/2013 11:00:00
327551,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","7948 36 ST NE  ",05/03/2011 14:38:00,01/09/2013 11:00:00
327552,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",05/03/2011 14:38:00,01/09/2013 11:00:00
327553,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",05/03/2011 14:38:00,01/09/2013 11:00:00
327554,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","8255 36 ST NE  ",05/03/2011 14:38:00,01/09/2013 11:00:00
327555,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",05/03/2011 14:38:00,01/09/2013 11:00:00
327556,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","  36 ST NE  ",05/03/2011 14:38:00,01/09/2013 11:00:00
327557,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","  36 ST NE  ",05/03/2011 14:38:00,01/09/2013 11:00:00
327558,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","  36 ST NE  ",05/03/2011 14:38:00,01/09/2013 11:00:00
326703,"Gravel Lane Repairs [ln km][tonne]","    ",04/27/2011 07:29:23,05/07/2013 15:38:00
326704,"Grinding and Grouting [#locations(width column)]","    ",04/27/2011 07:31:36,05/07/2013 15:41:00
327293,"Install, replace, modify, or remove a Signal (Base)","  14 ST SW  ",05/02/2011 09:50:00,12/14/2013 14:00:00
327295,"Install, replace, modify, or remove a Signal (Steel)","  14 ST SW  ",05/02/2011 09:55:00,12/14/2013 14:00:00
327296,"Install Traffic Signal Head / Crosswalk or AWF Beacon","  14 ST SW  ",05/02/2011 09:56:00,12/14/2013 14:00:00
327297,"Install Traffic Signal Electrical Device (i.e. cabinet, wiring)","  14 ST SW  ",05/02/2011 09:57:00,12/14/2013 14:00:00
327487,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",05/03/2011 11:16:00,03/06/2013 15:32:00
