CLASS,CLASS_CODE,COMM_CODE,NAME,SECTOR,URBAN_STR,DECADE,SRG,CONTACT,EMAIL,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,EMPLYD_CNT,OWNSHP_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,SHAPE_AREA,SHAPE_LEN
Residual Sub Area,4,13F,13F,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Wilf Richter,Wilf.Richter@calgary.ca,2008,,24,11,2,0,6,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,21,2,0,0,0,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2679099.14383000000,6554.98388337000
Residual Sub Area,4,13G,13G,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Wilf Richter,Wilf.Richter@calgary.ca,2008,,25,11,4,0,2,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,21,1,0,0,0,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5310757.22478000000,11013.01257600000
Residential,1,BRI,BRIDLEWOOD,SOUTH,NEW SUBURBS,BUILDING OUT,DEVELOPING,Christine Khandl,Christine.Khandl@calgary.ca,2008,,9967,4020,1265,0,3032,2814,188,3,792,205,0,18,0,0,0,0,0,0,0,0,383,244,681,10,399,0,0,18,3,33,0,0,0,2,156,127,383,2,28,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,202,174,497,3,0,0,5,2698,2481,8365,42,59,10,0,493,1106,763,971,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3236845.59413000000,7128.47092248000
Residential,1,SOM,SOMERSET,SOUTH,RECENT SUBURBS,2000s,BUILT-OUT,Mengqiao Cui,Mengqiao.cui@calgary.ca,2008,,8444,3132,838,0,2687,2177,0,0,784,169,0,2,0,0,0,0,0,0,0,2,762,515,1283,20,0,0,0,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,146,284,5,0,0,1,2151,2024,6868,25,0,0,0,609,946,590,844,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2344430.57896000000,6896.03586675000
Residential,1,AUB,AUBURN BAY,SOUTHEAST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Zheng Dou,Zheng.Dou@calgary.ca,2008,,2324,1157,377,0,722,1098,0,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,58,0,21,784,722,2324,8,285,0,0,51,298,168,248,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4523299.13921000000,8406.73030503000
Residential,1,CRA,CRANSTON,SOUTHEAST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Zheng Dou,Zheng.Dou@calgary.ca,2008,,7878,3300,1138,0,2657,2780,186,12,221,99,0,2,0,0,0,0,0,0,0,1,83,65,137,4,133,0,0,2,0,4,0,0,0,0,174,157,417,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,85,68,182,7,7,0,21,2507,2367,7138,48,202,2,0,352,1067,619,755,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7718700.01905000000,13589.48369730000
Residential,1,CHA,CHAPARRAL,SOUTH,NEW SUBURBS,BUILDING OUT,DEVELOPING,Mike Marko,Mike.Marko@calgary.ca,2008,,9651,3387,1352,0,2848,2713,221,0,193,260,0,0,0,0,0,0,0,0,0,1,79,67,124,0,113,0,0,0,0,0,0,0,0,0,216,205,415,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,134,109,238,1,122,0,6,2549,2467,8874,49,109,0,0,262,762,549,1290,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5374578.17504000000,10227.49767280000
Residential,1,SVO,SILVERADO,SOUTH,NEW SUBURBS,BUILDING OUT,DEVELOPING,Mike Marko,Mike.Marko@calgary.ca,2008,,1308,841,138,0,405,677,120,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,95,90,257,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,18,0,31,0,17,361,309,1033,0,299,0,0,45,170,125,113,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5111701.45367000000,9627.47505659000
Residual Sub Area,4,13H,13H,SOUTH,RESIDUAL,NON RESIDENTIAL,N/A,Wilf Richter,Wilf.Richter@calgary.ca,2008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518965.53198600000,3385.53429222000
Residual Sub Area,4,13I,13I,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Wilf Richter,Wilf.Richter@calgary.ca,2008,,20,8,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328496.04589800000,2426.20804165000
Residual Sub Area,4,12H,12H,SOUTHEAST,GREENFIELD,NON RESIDENTIAL,N/A,Zheng Dou,Zheng.Dou@calgary.ca,2008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3989073.05384000000,8147.20743499000
Residual Sub Area,4,14U,14U,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Mike Marko,Mike.Marko@calgary.ca,2008,,14,6,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9527651.52702000000,17521.13465230000
Residual Sub Area,4,14V,14V,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Mike Marko,Mike.Marko@calgary.ca,2008,,80,35,4,0,23,30,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,20,75,1,0,0,0,7,10,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10828666.01480000000,15377.01382180000
Residential,1,VAR,VARSITY,NORTHWEST,ESTABLISHED SUBURBS,1960s,BUILT-OUT,Laura Weckman,Laura.Weckman@calgary.ca,2008,,12099,5487,445,0,3488,2606,170,0,1774,893,0,42,0,0,1,0,0,1,0,11,1651,527,2641,97,6,9,0,40,4,74,0,0,2,0,165,81,445,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,867,537,1703,21,0,4,0,2561,2339,7235,39,5,1,2,1603,1979,723,897,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6848980.94680000000,11791.02440860000
Residual Sub Area,4,12F,12F,SOUTHEAST,GREENFIELD,NON RESIDENTIAL,N/A,Zheng Dou,Zheng.Dou@calgary.ca,2008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3718537.26959000000,9493.40996222000
Residential,1,SET,SETON,SOUTHEAST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Nicola Newenham,Nicola.Newenham@calgary.ca,2008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675555.44162000000,6040.52391874000
Residential,1,WAL,WALDEN,SOUTH,NEW SUBURBS,BUILDING OUT,DEVELOPING,Mike Marko,Mike.Marko@calgary.ca,2008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2425949.79721000000,8256.26859638000
Residual Sub Area,4,12I,12I,SOUTHEAST,GREENFIELD,NON RESIDENTIAL,N/A,Zheng Dou,Zheng.Dou@calgary.ca,2008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6034686.25554000000,12544.52625830000
Residential,1,UOC,UNIVERSITY OF CALGARY,NORTHWEST,ESTABLISHED SUBURBS,1960s,BUILT-OUT,Laura Weckman,Laura.Weckman@calgary.ca,2008,,2242,645,200,0,0,0,0,0,393,250,0,0,2,0,0,0,0,0,0,1,385,0,820,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,680,0,0,0,0,241,0,742,9,0,0,0,0,0,0,0,0,0,2,161,203,79,177,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2659681.31046000000,9062.15134420000
Residential,1,RMT,ROSEMONT,CENTRE,INNER SUBURBS,1950s,BUILT-OUT,Robyn Holme,Robyn.Holme@calgary.ca,2008,,1247,558,52,0,337,308,174,0,19,0,0,56,0,0,1,0,0,0,0,0,19,1,32,0,0,0,0,49,0,75,0,0,7,0,168,69,363,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,299,266,774,7,2,0,1,137,215,84,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449752.66437200000,2807.11494729000
Residual Sub Area,4,06B,06B,WEST,GREENFIELD,NON RESIDENTIAL,N/A,Zheng Dou,Zheng.Dou@calgary.ca,2008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641508.34114300000,3236.31037702000
Residual Sub Area,4,01I,01I,WEST,GREENFIELD,NON RESIDENTIAL,N/A,Mike Marko,Mike.Marko@calgary.ca,2008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141906.25048200000,2310.04599724000
Residential,1,MON,MONTGOMERY,NORTHWEST,ESTABLISHED SUBURBS,PRE-1940,BUILT-OUT,Laura Weckman,Laura.Weckman@calgary.ca,2008,,3871,1701,198,0,833,1081,330,0,43,51,0,181,0,7,1,2,0,5,0,0,42,0,48,1,0,0,0,170,5,308,4,0,7,0,292,150,713,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,314,1,0,2,0,45,0,127,6,0,0,7,1022,678,2361,41,7,4,15,412,664,281,205,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2951500.78514000000,7352.52929254000
Residential,1,PIN,PINERIDGE,NORTHEAST,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Cameron Salisbury,Cameron.Salisbury@calgary.ca,2008,,9778,3788,721,0,2406,1730,607,0,715,627,0,109,0,0,0,0,0,0,0,1,681,191,1103,33,0,0,0,91,12,205,12,0,6,0,590,427,1698,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,346,1456,22,0,4,1,1682,1430,5316,44,0,3,0,809,1221,683,741,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2640566.41814000000,6501.02476866000
Residential,1,TUX,TUXEDO PARK,CENTRE,INNER CITY,1940s,BUILT-OUT,Dawn Boutilier,Dawn.Boutilier@calgary.ca,2008,,4565,2596,216,0,999,1125,336,22,546,226,0,334,3,1,2,0,0,1,0,14,502,82,704,16,8,6,4,273,4,456,8,0,49,2,287,147,685,17,23,7,0,0,0,0,0,0,0,0,20,3,30,2,0,0,1,5,0,46,0,0,1,0,217,79,407,4,4,1,13,1028,684,2237,55,10,19,7,923,911,291,179,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322796.79934000000,4935.19350977000
Residential,1,RUN,RUNDLE,NORTHEAST,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Cameron Salisbury,Cameron.Salisbury@calgary.ca,2008,,11359,3743,952,0,2327,2225,174,0,0,1111,0,232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,9,416,7,0,32,1,168,126,404,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,1,1082,358,3030,28,0,0,0,2190,1833,7503,33,0,2,1,403,1160,797,969,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2641185.59181000000,6500.50722701000
Industrial,2,SUN,SUNRIDGE,NORTHEAST,NORTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Cameron Salisbury,Cameron.Salisbury@calgary.ca,2008,,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2261630.17601000000,6030.65685615000
Residential,1,CGR,COUGAR RIDGE,WEST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Mike Marko,Mike.Marko@calgary.ca,2008,,5233,1897,807,0,1660,1665,92,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,77,217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,53,47,108,1,83,0,2,1611,1536,4908,44,6,2,0,174,548,434,546,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2463104.42086000000,7949.99143981000
Residential,1,SIL,SILVER SPRINGS,NORTHWEST,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Laura Weckman,Laura.Weckman@calgary.ca,2008,,9177,3532,499,0,2914,2549,209,1,240,514,0,18,0,0,1,0,0,0,0,1,235,1,403,4,0,0,0,15,0,26,1,0,2,0,207,136,557,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,2,0,0,0,0,508,403,1023,6,0,0,0,2506,2373,7164,34,9,0,1,603,1347,605,844,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4978414.22181000000,10061.28688680000
Residential,1,MAC,MACEWAN GLEN,NORTH,RECENT SUBURBS,1980s,BUILT-OUT,Robyn Holme,Robyn.Holme@calgary.ca,2008,,5316,1779,369,0,1564,1517,66,0,0,185,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,19,0,0,1,0,64,40,157,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,109,406,4,0,0,1,1498,1413,4734,17,0,1,0,217,497,373,593,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418085.76525000000,5013.41320506000
Residential,1,ARB,ARBOUR LAKE,NORTHWEST,RECENT SUBURBS,1990s,BUILT-OUT,Laura Weckman,Laura.Weckman@calgary.ca,2008,,10581,3899,794,0,3449,2666,174,0,684,61,308,5,0,0,0,1,0,0,0,0,577,493,915,14,93,0,0,5,3,14,0,0,0,0,171,162,316,3,0,0,1,302,299,492,5,0,0,0,0,0,0,0,0,0,0,1,0,125,0,0,0,0,60,45,163,1,0,0,0,2625,2447,8556,41,0,0,1,655,1251,630,1074,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4338719.41710000000,8617.14509913000
Residential,1,EDG,EDGEMONT,NORTHWEST,RECENT SUBURBS,1980s,BUILT-OUT,Laura Weckman,Laura.Weckman@calgary.ca,2008,,16575,5415,693,0,4832,4403,258,0,291,450,0,12,0,0,0,1,0,0,0,0,277,99,486,13,0,1,0,12,5,27,0,0,0,0,256,187,678,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,138,0,0,0,0,442,339,1011,8,0,0,0,4362,4202,14235,41,0,0,1,524,1611,1096,1923,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6619606.27149000000,11499.70715630000
Residential,1,HAW,HAWKWOOD,NORTHWEST,RECENT SUBURBS,1980s,BUILT-OUT,Laura Weckman,Laura.Weckman@calgary.ca,2008,,10205,3330,455,0,3124,3068,0,0,138,119,0,5,0,0,0,0,0,0,0,0,132,126,160,6,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,113,238,0,0,0,0,3034,2885,9799,33,0,1,0,290,988,671,1227,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3206005.35296000000,7381.82668527000
Residential,1,BED,BEDDINGTON HEIGHTS,NORTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Robyn Holme,Robyn.Holme@calgary.ca,2008,,11854,4324,783,0,3184,2603,922,7,37,639,0,116,0,0,0,0,0,0,0,0,19,4,34,0,18,0,0,98,7,184,5,0,13,2,891,597,2433,25,0,4,0,0,0,0,0,0,0,0,7,4,17,0,0,0,0,0,0,0,0,0,0,2,623,350,1529,14,0,0,1,2551,2222,7657,47,0,4,0,642,1382,926,1078,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3203986.99345000000,9407.09514385000
Major Park,3,NPK,NOSE HILL PARK,NORTHWEST,PARKS,NON RESIDENTIAL,N/A,,,2008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11605487.48880000000,13861.67315710000
Residential,1,MRT,MARTINDALE,NORTHEAST,RECENT SUBURBS,1990s,BUILT-OUT,Allison Chan,Allison.D.Chan@calgary.ca,2008,,12328,3631,1429,0,2954,3347,52,0,0,148,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,6,176,0,0,20,0,51,38,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,136,323,3,0,0,2,3242,2774,11672,72,23,8,0,311,779,750,1258,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2716744.34905000000,6713.93364052000
Industrial,2,WES,WESTWINDS,NORTHEAST,NORTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Cameron Salisbury,Cameron.Salisbury@calgary.ca,2008,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950608.01970000000,6713.54908030000
Residential,1,THO,THORNCLIFFE,NORTH,INNER SUBURBS,1950s,BUILT-OUT,Robyn Holme,Robyn.Holme@calgary.ca,2008,,8810,3817,559,0,2289,2053,369,0,336,816,0,242,0,0,1,0,0,0,0,4,305,28,456,18,0,9,0,181,5,305,26,0,35,1,349,166,892,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,783,353,2126,31,0,0,0,2002,1737,5031,44,0,7,1,899,1311,706,630,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3269188.17324000000,8229.10911659000
Residual Sub Area,4,05B,05B,NORTHEAST,RESIDUAL,NON RESIDENTIAL,N/A,Allison Chan,Allison.D.Chan@calgary.ca,2008,,13,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022480.53860000000,4503.73339724000
