CLASS,CLASS_CODE,COMM_CODE,NAME,SECTOR,URBAN_STR,DECADE,SRG,CONTACT,EMAIL,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,EMPLYD_CNT,OWNSHP_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,SHAPE_AREA,SHAPE_LEN
Residential,1,RMT,ROSEMONT,CENTRE,INNER SUBURBS,1950s,BUILT-OUT,Brenda Etherington,Brenda.Etherington@calgary.ca,2006,,1247,551,48,679,342,309,172,0,19,0,0,50,0,0,1,0,0,0,0,0,19,1,31,0,0,0,0,45,0,65,5,0,0,0,163,70,366,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,302,271,782,5,2,0,1,142,201,78,106,3,607,640,18,71,43,52,93,93,118,42,37,40,11,88,44,75,70,94,108,39,65,46,29,159,87,127,163,187,226,81,102,86,449752.66437200000,2807.11494729000
Residual Sub Area,4,06B,06B,WEST,GREENFIELD,NON RESIDENTIAL,N/A,Mike Marko,Mike.Marko@calgary.ca,2006,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641508.34114300000,3236.31037702000
Residential,1,MON,MONTGOMERY,NORTHWEST,ESTABLISHED SUBURBS,PRE-1940,BUILT-OUT,Laura Weckman,Laura.Weckman@calgary.ca,2006,,3713,1677,221,2052,914,1122,294,0,43,51,0,153,0,7,0,2,0,5,0,0,41,0,49,2,0,0,0,131,4,202,13,1,8,0,271,145,672,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,267,0,0,0,0,51,0,148,0,0,0,5,1063,765,2375,42,8,4,14,473,613,264,200,19,1857,1856,88,145,108,201,319,305,301,148,100,142,81,151,93,148,285,263,266,173,113,283,169,296,201,349,604,568,567,321,213,425,2951500.78514000000,7352.52929254000
Residential,1,PIN,PINERIDGE,NORTHEAST,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Cliff DeJong,cliff.dejong@calgary.ca,2006,,9857,3766,739,5652,2490,1734,603,0,714,628,0,87,0,0,0,0,0,0,0,1,703,206,1039,10,0,0,0,61,3,115,6,0,20,0,598,439,1713,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,620,340,1531,6,0,1,1,1717,1502,5459,12,1,3,0,903,1159,684,758,195,5022,4835,317,637,361,416,744,862,826,481,241,137,270,598,345,406,711,797,756,469,278,205,587,1235,706,822,1455,1659,1582,950,519,342,2640566.41814000000,6501.02476866000
Residential,1,MOP,MOUNT PLEASANT,CENTRE,INNER CITY,1940s,BUILT-OUT,Vern Hart,Vern.Hart@calgary.ca,2006,,4803,2497,309,3032,1337,1627,285,3,62,86,0,431,0,2,1,0,0,0,0,0,34,0,47,28,0,0,0,340,11,500,17,1,73,0,261,159,612,4,20,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,2,0,3,1,0,0,0,85,69,118,1,0,0,0,1564,1098,3518,32,28,3,3,777,915,314,260,23,2469,2334,115,161,121,262,492,504,392,205,112,105,137,161,108,251,455,432,356,170,127,137,252,322,229,513,947,936,748,375,239,242,1864829.85009000000,5992.60603260000
Residential,1,TUX,TUXEDO PARK,CENTRE,INNER CITY,1940s,BUILT-OUT,Vern Hart,Vern.Hart@calgary.ca,2006,,4454,2561,224,3014,989,1160,295,22,524,218,0,334,3,2,2,0,0,1,0,10,494,62,662,15,5,0,1,263,4,399,33,0,37,2,266,125,626,10,14,3,0,0,0,0,0,0,0,0,22,4,41,0,0,0,1,7,0,55,0,0,0,0,199,75,351,13,5,1,10,1066,719,2320,77,6,1,8,966,877,277,176,21,2266,2188,81,127,95,185,542,494,371,189,95,87,103,110,94,203,526,404,304,109,138,197,184,237,189,388,1068,898,675,298,233,284,1322796.79934000000,4935.19350977000
Residential,1,RUN,RUNDLE,NORTHEAST,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Cliff DeJong,cliff.dejong@calgary.ca,2006,,11246,3678,883,6280,2405,2225,174,0,0,1111,0,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,6,302,5,0,26,1,170,119,411,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,1,1088,390,2913,22,0,0,0,2193,1889,7615,32,0,0,1,416,1155,728,984,304,5658,5588,327,825,450,554,869,889,806,542,291,105,369,806,422,518,848,859,817,568,260,121,696,1631,872,1072,1717,1748,1623,1110,551,226,2641185.59181000000,6500.50722701000
Industrial,2,SUN,SUNRIDGE,NORTHEAST,NORTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Cliff DeJong,cliff.dejong@calgary.ca,2006,Y,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2261630.17601000000,6030.65685615000
Industrial,2,SAW,SOUTH AIRWAYS,NORTHEAST,NORTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Cliff DeJong,cliff.dejong@calgary.ca,2006,,32,2,3,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,17,15,2,3,0,0,5,6,0,1,0,0,1,2,0,1,4,6,0,1,0,0,3,5,0,1,9,12,0,2,0,0,1891791.23698000000,8022.22535419000
Residential,1,CGR,COUGAR RIDGE,WEST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Mike Marko,Mike.Marko@calgary.ca,2006,,4375,1729,667,2648,1475,1586,93,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,67,191,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,48,106,0,0,0,2,1396,1360,4078,9,179,0,0,137,560,368,411,43,2180,2195,286,299,92,62,619,499,200,85,31,7,294,308,64,76,710,455,185,76,23,4,580,607,156,138,1329,954,385,161,54,11,2463104.42086000000,7949.99143981000
Residential,1,VIS,VISTA HEIGHTS,NORTHEAST,ESTABLISHED SUBURBS,1960s,BUILT-OUT,Cliff DeJong,cliff.dejong@calgary.ca,2006,,2190,791,178,1269,395,380,20,0,0,370,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,1,23,1,0,2,0,20,6,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,1,355,55,1095,14,0,0,0,378,333,1007,2,0,0,3,116,255,168,193,37,1116,1074,74,168,84,110,195,177,144,96,44,24,70,140,73,99,206,164,157,96,50,19,144,308,157,209,401,341,301,192,94,43,1140009.72099000000,4782.18048841000
Residual Sub Area,4,06A,06A,WEST,RESIDUAL,NON RESIDENTIAL,N/A,Mike Marko,Mike.Marko@calgary.ca,2006,,45,13,3,25,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,45,0,0,0,0,2,2,3,4,2,27,18,1,5,5,3,1,2,7,1,1,1,0,3,4,0,2,2,6,0,0,1,1,8,9,3,3,4,13,1,1,2,2834895.39671000000,13258.18884080000
Residential,1,WLD,WILDWOOD,WEST,INNER SUBURBS,1950s,BUILT-OUT,Norah Li,norah.li@calgary.ca,2006,,2621,1051,190,1075,930,1025,16,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,14,1,0,0,0,16,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,925,2568,17,0,0,0,218,395,155,255,10,1322,1299,82,161,95,81,129,217,261,109,88,99,69,147,94,50,130,233,239,105,110,122,151,308,189,131,259,450,500,214,198,221,2566063.48252000000,8641.18888147000
Residential,1,STA,ST. ANDREWS HEIGHTS,CENTRE,INNER SUBURBS,1950s,BUILT-OUT,Laura Weckman,Laura.Weckman@calgary.ca,2006,,1588,716,65,841,405,404,0,0,178,132,0,0,0,0,0,2,0,0,0,0,108,0,153,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,167,0,0,0,0,124,66,264,8,0,0,0,386,339,1004,12,6,0,2,164,258,75,117,5,767,821,22,57,58,63,134,94,134,59,52,94,29,57,53,72,122,102,120,58,51,157,51,114,111,135,256,196,254,117,103,251,1160432.86400000000,4933.97528299000
Residential,1,WHL,WEST HILLHURST,CENTRE,INNER CITY,1940s,BUILT-OUT,Vern Hart,Vern.Hart@calgary.ca,2006,,5557,2818,365,3598,1502,1574,447,11,339,151,0,288,0,7,0,0,0,1,0,1,324,61,410,14,0,0,0,243,12,370,18,1,26,0,420,258,995,11,16,0,0,0,0,0,0,0,0,0,10,1,17,1,0,0,0,8,5,157,0,0,0,0,144,78,249,1,6,0,3,1467,1087,3359,63,41,0,8,936,970,385,310,15,2829,2728,144,233,110,279,586,594,436,239,112,96,155,194,117,286,562,489,417,186,134,188,299,427,227,565,1148,1083,853,425,246,284,2362234.99006000000,7089.65905728000
Residential,1,CAN,CANYON MEADOWS,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Denise Carbol,Denise.Carbol@calgary.ca,2006,,7935,3179,412,4805,2578,1956,153,0,333,711,0,26,0,0,0,0,0,0,0,1,266,155,477,66,0,0,0,24,4,43,2,0,0,0,148,75,395,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,508,1382,14,0,0,0,1936,1836,5638,19,1,0,0,595,1173,554,686,63,3943,3992,145,467,323,343,501,564,719,517,269,95,175,378,343,333,497,636,748,509,246,127,320,845,666,676,998,1200,1467,1026,515,222,3056442.49067000000,8266.35484227000
Residential,1,BDO,BONAVISTA DOWNS,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Denise Carbol,Denise.Carbol@calgary.ca,2006,,1001,370,67,604,324,368,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,362,324,997,6,0,0,1,42,155,68,92,7,546,455,25,63,42,44,68,80,97,72,32,23,31,43,29,25,62,74,82,65,31,13,56,106,71,69,130,154,179,137,63,36,537815.50458700000,3363.76931243000
Residential,1,DRN,DEER RUN,SOUTH,RECENT SUBURBS,1980s,BUILT-OUT,Denise Carbol,Denise.Carbol@calgary.ca,2006,,5765,2102,286,3619,1673,1561,118,0,216,206,0,1,0,0,0,0,0,0,0,0,212,0,334,4,0,0,0,1,0,1,0,0,0,0,116,88,324,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,97,381,7,0,0,0,1548,1488,4725,13,0,0,0,331,687,442,569,47,2893,2872,101,377,295,270,303,399,612,402,94,40,114,353,283,246,308,462,633,328,102,43,215,730,578,516,611,861,1245,730,196,83,1868534.52923000000,10643.09358730000
Residential,1,EVE,EVERGREEN,SOUTH,NEW SUBURBS,BUILDING OUT,DEVELOPING,Mike Marko,Mike.Marko@calgary.ca,2006,,11475,5116,1097,7010,4029,3692,277,1,596,548,1,1,0,0,0,0,0,0,0,8,367,335,595,6,215,0,0,1,0,2,0,0,0,6,239,229,494,1,31,0,0,1,0,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,8,367,328,752,1,172,0,33,3187,3136,9628,12,460,0,0,569,1554,873,1065,102,5664,5811,443,680,379,360,1209,1081,821,427,186,78,480,712,343,426,1333,1037,811,382,209,78,923,1392,722,786,2542,2118,1632,809,395,156,4644586.81181000000,12145.84173050000
Residential,1,NEB,NEW BRIGHTON,SOUTHEAST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Doug MacDonald,Doug.MacDonald@calgary.ca,2006,,1779,826,313,1144,605,789,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,0,30,0,16,616,602,1774,4,153,0,0,45,237,144,182,11,902,877,135,107,27,33,289,196,73,33,8,1,128,102,19,38,321,159,64,39,6,1,263,209,46,71,610,355,137,72,14,2,2873836.63949000000,6839.33366136000
Residential,1,SHS,SHAWNEE SLOPES,SOUTH,RECENT SUBURBS,1980s,BUILT-OUT,Denise Carbol,Denise.Carbol@calgary.ca,2006,,1617,622,38,788,599,402,96,0,88,36,0,0,0,0,0,0,0,0,0,0,85,82,133,3,0,0,0,0,0,0,0,0,0,0,94,93,173,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,33,57,0,0,0,0,398,391,1254,4,0,0,0,92,277,85,143,16,785,832,8,84,69,58,37,70,181,131,94,53,15,96,74,41,31,93,176,140,108,58,23,180,143,99,68,163,357,271,202,111,1241445.25858000000,5757.03213858000
Residual Sub Area,4,12C,12C,SOUTHEAST,RESIDUAL,NON RESIDENTIAL,N/A,Doug MacDonald,Doug.MacDonald@calgary.ca,2006,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001600.05118000000,6194.54651889000
Residual Sub Area,4,13B,13B,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Doug MacDonald,Doug.MacDonald@calgary.ca,2006,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219966.72679000000,2223.78971625000
Residential,1,MID,MIDNAPORE,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Denise Carbol,Denise.Carbol@calgary.ca,2006,,7276,2645,424,4029,1864,1345,445,0,435,412,0,4,0,0,1,2,0,1,0,0,433,125,673,2,0,0,0,2,0,2,1,0,1,0,438,360,1173,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,417,1,0,0,0,401,164,947,11,0,0,0,1333,1214,4064,10,2,0,4,587,870,427,645,81,3533,3743,158,480,311,307,400,490,623,443,193,128,167,471,305,252,409,551,649,496,220,223,325,951,616,559,809,1041,1272,939,413,351,2890843.44439000000,8212.69482914000
Residual Sub Area,4,13A,13A,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Doug MacDonald,Doug.MacDonald@calgary.ca,2006,Y,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654018.80904000000,6517.67453019000
Residual Sub Area,4,13D,13D,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Doug MacDonald,Doug.MacDonald@calgary.ca,2006,Y,0,8,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3956289.78037000000,8043.69152765000
Residential,1,SHN,SHAWNESSY,SOUTH,RECENT SUBURBS,1990s,BUILT-OUT,Denise Carbol,Denise.Carbol@calgary.ca,2006,,9498,3281,651,5667,2948,2681,64,0,257,258,0,19,0,0,0,1,0,1,0,0,252,192,423,5,0,0,0,15,2,24,1,0,3,0,64,64,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64,1,0,0,0,256,203,526,2,0,0,1,2654,2487,8340,25,0,1,2,456,1014,668,980,124,4771,4727,265,770,392,386,545,887,863,365,196,102,247,679,394,302,570,940,828,397,213,157,512,1449,786,688,1115,1827,1691,762,409,259,3657528.65429000000,9865.91581925000
Residual Sub Area,4,12E,12E,SOUTHEAST,RESIDUAL,NON RESIDENTIAL,N/A,Deborah Cooper,Deborah.Cooper@calgary.ca,2006,Y,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4331150.49772000000,8567.64359040000
Residual Sub Area,4,13E,13E,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Doug MacDonald,Doug.MacDonald@calgary.ca,2006,Y,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2688678.01591000000,6556.58602376000
Residual Sub Area,4,13F,13F,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Doug MacDonald,Doug.MacDonald@calgary.ca,2006,,28,11,3,13,8,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,27,1,0,0,0,2,4,0,4,0,13,15,1,1,2,0,1,2,2,2,2,0,1,3,1,0,1,2,3,0,2,2,2,4,3,0,2,4,5,2,4,2,2679099.14383000000,6554.98388337000
Residual Sub Area,4,13G,13G,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Doug MacDonald,Doug.MacDonald@calgary.ca,2006,,26,10,4,13,2,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,22,3,0,0,0,1,2,1,2,1,11,15,1,3,1,0,0,2,3,0,1,0,2,3,0,0,0,6,1,3,0,0,3,6,1,0,0,8,4,3,1,0,5310757.22478000000,11013.01257600000
Residential,1,BRI,BRIDLEWOOD,SOUTH,NEW SUBURBS,BUILDING OUT,DEVELOPING,Mike Marko,Mike.Marko@calgary.ca,2006,,7928,3061,1060,4871,2630,2447,139,3,246,205,0,21,0,0,0,0,0,0,0,0,242,198,429,4,0,0,0,19,7,34,2,0,0,3,58,50,142,1,77,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,204,180,505,1,0,0,8,2296,2192,6810,15,127,1,0,381,991,623,739,88,3938,3990,436,595,189,236,950,867,431,150,62,22,420,567,211,235,1075,844,379,172,65,22,856,1162,400,471,2025,1711,810,322,127,44,3236845.59413000000,7128.47092248000
Residential,1,SOM,SOMERSET,SOUTH,RECENT SUBURBS,1990s,BUILT-OUT,Denise Carbol,Denise.Carbol@calgary.ca,2006,,8393,3132,882,4849,2772,2177,0,0,784,169,0,2,0,0,0,0,0,0,0,0,760,540,1229,24,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,149,290,1,0,0,1,2169,2083,6873,7,0,0,0,629,960,585,842,82,4079,4314,360,638,243,214,683,929,549,224,151,88,361,600,241,238,789,911,523,277,210,164,721,1238,484,452,1472,1840,1072,501,361,252,2344430.57896000000,6896.03586675000
Residential,1,AUB,AUBURN BAY,SOUTHEAST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Deborah Cooper,Deborah.Cooper@calgary.ca,2006,,311,312,53,194,106,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,107,106,311,0,193,0,0,7,43,26,28,3,173,138,25,18,8,13,59,30,16,3,1,0,22,13,5,3,60,20,10,3,2,0,47,31,13,16,119,50,26,6,3,0,4523299.13921000000,8406.73030503000
Residential,1,CRA,CRANSTON,SOUTHEAST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Deborah Cooper,Deborah.Cooper@calgary.ca,2006,,5225,2331,793,3372,1824,2048,151,0,88,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,4,110,99,253,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,20,1777,1725,4972,13,237,1,0,207,719,442,487,32,2645,2580,362,290,98,119,762,548,275,147,36,8,314,301,106,156,817,450,263,124,34,15,676,591,204,275,1579,998,538,271,70,23,7718700.01905000000,13589.48369730000
Residential,1,PKL,PARKLAND,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Denise Carbol,Denise.Carbol@calgary.ca,2006,,4046,1448,230,2211,1383,1354,10,0,70,14,0,0,0,0,0,0,0,0,0,0,68,57,103,2,0,0,0,0,0,0,0,0,0,0,9,9,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,17,0,0,0,0,1340,1305,3907,14,0,0,0,144,582,247,434,24,2030,2016,86,257,167,142,130,273,365,386,153,71,81,254,149,119,144,307,392,371,134,65,167,511,316,261,274,580,757,757,287,136,1800348.22627000000,6892.01052526000
Residential,1,CPF,COPPERFIELD,SOUTHEAST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Doug MacDonald,Doug.MacDonald@calgary.ca,2006,,2776,1291,407,1965,1071,1141,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,143,265,3,0,0,22,942,928,2511,7,170,0,0,149,494,229,198,19,1369,1407,165,113,30,66,577,256,106,46,7,3,183,135,25,107,600,210,94,39,10,4,348,248,55,173,1177,466,200,85,17,7,4414774.73644000000,10002.05604010000
Residual Sub Area,4,13C,13C,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Doug MacDonald,Doug.MacDonald@calgary.ca,2006,Y,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2660840.68894000000,6523.82257808000
Residential,1,MLR,MILLRISE,SOUTH,RECENT SUBURBS,1980s,BUILT-OUT,Denise Carbol,Denise.Carbol@calgary.ca,2006,,6509,2302,444,3754,2072,1706,106,0,215,272,0,1,0,0,1,1,0,0,0,0,211,196,278,4,0,0,0,1,0,1,0,0,0,0,106,100,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,116,0,0,0,0,270,183,588,2,0,0,0,1698,1593,5336,8,0,0,2,411,678,499,631,69,3158,3351,158,449,280,222,402,583,522,249,156,137,178,428,249,222,409,650,527,292,184,212,336,877,529,444,811,1233,1049,541,340,349,1782149.66740000000,5910.48263865000
