Community Name,Project Number,Job Created Year (YYYY),Permit Number,POSSE Job Type,Status Description,Est Construction Values,Construction Area ( Square Footage),Job Created Date (YYYY/MM/DD),Permit Issue Date (YYYY/MM/DD),Job Compltd Date (YYYY/MM/DD),Permit Duration ,SCP Process times
ASPEN WOODS,,2015,BP2015-11531,Single Construction Permit,Pre Board Phase,"$614,448","6,027.0000",9/3/2015,10/6/2015,12/31/9999,383,9
ASPEN WOODS,,2015,BP2015-11970,Single Construction Permit,Pre Board Phase,"$898,844","8,560.0000",9/14/2015,10/30/2015,12/31/9999,372,13
ASPEN WOODS,,2015,BP2015-12334,Single Construction Permit,Pre Board Phase,"$639,191","8,112.0000",9/22/2015,10/27/2015,12/31/9999,364,26
ASPEN WOODS,,2015,BP2015-12736,Single Construction Permit,Completed,"$522,110","4,090.0000",9/29/2015,10/27/2015,6/8/2016,253,15
ASPEN WOODS,,2015,BP2015-13734,Single Construction Permit,Completed,"$460,225","3,798.0000",10/20/2015,11/6/2015,6/28/2016,252,13
ASPEN WOODS,,2015,BP2015-13839,Single Construction Permit,Pre Board Phase,"$558,643","5,652.0000",10/21/2015,11/4/2015,12/31/9999,335,10
ASPEN WOODS,,2015,BP2015-14132,Single Construction Permit,Completed,"$338,652","2,828.0000",10/28/2015,11/16/2015,5/11/2016,196,7
ASPEN WOODS,,2015,BP2015-14545,Single Construction Permit,Completed,"$443,312","3,520.0000",11/4/2015,11/30/2015,6/24/2016,233,11
ASPEN WOODS,,2015,BP2015-14606,Single Construction Permit,Completed,"$460,225","3,798.0000",11/5/2015,12/3/2015,7/21/2016,259,12
ASPEN WOODS,,2015,BP2015-14737,Single Construction Permit,Pre Board Phase,"$398,713",,11/9/2015,1/19/2016,12/31/9999,316,29
ASPEN WOODS,,2015,BP2015-15410,Single Construction Permit,Pre Board Phase,"$874,957",,11/30/2015,12/14/2015,12/31/9999,295,10
ASPEN WOODS,,2015,BP2015-15692,Single Construction Permit,Pre Backfill Phase,"$1,253,895",,12/8/2015,1/13/2016,12/31/9999,287,9
ASPEN WOODS,,2016,BP2016-01544,Single Construction Permit,Pre Board Phase,"$621,267",,2/23/2016,3/2/2016,12/31/9999,210,6
ASPEN WOODS,,2016,BP2016-03553,Single Construction Permit,Pre Board Phase,"$556,886",,4/15/2016,6/6/2016,12/31/9999,158,11
ASPEN WOODS,,2016,BP2016-06162,Single Construction Permit,Pre Backfill Phase,"$897,711",,6/6/2016,7/11/2016,12/31/9999,106,7
ASPEN WOODS,,2016,BP2016-09615,Single Construction Permit,Hold,"$697,772",,8/17/2016,12/31/9999,12/31/9999,34,3
AUBURN BAY,DBA2014-03372,2015,BP2015-00996,Single Construction Permit,Completed,"$144,816","1,384.0000",1/29/2015,2/18/2015,9/15/2015,229,2
AUBURN BAY,DBA2014-03372,2015,BP2015-00997,Single Construction Permit,Completed,"$144,602","1,382.0000",1/29/2015,2/18/2015,9/14/2015,228,2
AUBURN BAY,DBA2014-03387,2015,BP2015-00024,Single Construction Permit,Completed,"$411,805","3,258.0000",1/5/2015,1/6/2015,6/3/2015,149,9
AUBURN BAY,PDA2015-00008,2015,BP2015-00160,Single Construction Permit,Completed,"$381,184","3,053.0000",1/9/2015,1/12/2015,5/25/2015,136,4
AUBURN BAY,PDA2015-00018,2015,BP2015-04645,Single Construction Permit,Completed,"$219,842","1,549.0000",4/27/2015,5/7/2015,9/25/2015,151,1
AUBURN BAY,PDA2015-00021,2015,BP2015-00131,Single Construction Permit,Completed,"$436,441","4,244.0000",1/8/2015,1/9/2015,10/30/2015,295,1
AUBURN BAY,PDA2015-00033,2015,BP2015-00147,Single Construction Permit,Completed,"$251,395","1,862.0000",1/8/2015,1/26/2015,9/21/2015,256,1
AUBURN BAY,PDA2015-00034,2015,BP2015-00148,Single Construction Permit,Completed,"$220,907","1,581.0000",1/8/2015,1/13/2015,6/29/2015,172,1
AUBURN BAY,PDA2015-00038,2015,BP2015-00167,Single Construction Permit,Completed,"$400,013","3,181.0000",1/9/2015,1/12/2015,9/18/2015,252,1
AUBURN BAY,PDA2015-00065,2015,BP2015-00313,Single Construction Permit,Completed,"$443,255","3,323.0000",1/14/2015,1/14/2015,8/10/2015,208,10
AUBURN BAY,PDA2015-00068,2015,BP2015-00412,Single Construction Permit,Completed,"$443,255","3,323.0000",1/15/2015,1/23/2015,8/18/2015,215,9
AUBURN BAY,PDA2015-00127,2015,BP2015-00623,Single Construction Permit,Final Phase,"$361,525","3,347.0000",1/21/2015,2/5/2015,12/31/9999,608,15
AUBURN BAY,PDA2015-00150,2015,BP2015-00617,Single Construction Permit,Completed,"$424,251","3,610.0000",1/20/2015,2/4/2015,10/6/2015,259,1
AUBURN BAY,PDA2015-00160,2015,BP2015-00705,Single Construction Permit,Completed,"$404,526","3,774.0000",1/22/2015,2/10/2015,6/18/2015,147,2
AUBURN BAY,PDA2015-00161,2015,BP2015-00706,Single Construction Permit,Final Phase,"$420,371","3,677.0000",1/22/2015,2/24/2015,12/31/9999,607,1
AUBURN BAY,PDA2015-00216,2015,BP2015-00796,Single Construction Permit,Completed,"$517,915","4,687.0000",1/26/2015,2/27/2015,8/28/2015,214,12
AUBURN BAY,PDA2015-00217,2015,BP2015-00799,Single Construction Permit,Completed,"$400,013","3,181.0000",1/26/2015,2/17/2015,8/31/2015,217,1
AUBURN BAY,PDA2015-00220,2015,BP2015-00826,Single Construction Permit,Completed,"$390,827","3,106.0000",1/26/2015,2/17/2015,8/18/2015,204,1
AUBURN BAY,PDA2015-00262,2015,BP2015-01022,Single Construction Permit,Completed,"$342,952","2,742.0000",1/30/2015,2/18/2015,6/23/2015,144,1
AUBURN BAY,PDA2015-00266,2015,BP2015-01044,Single Construction Permit,Completed,"$361,225","3,338.0000",1/30/2015,2/18/2015,6/11/2015,132,1
AUBURN BAY,PDA2015-00272,2015,BP2015-01114,Single Construction Permit,Completed,"$401,474","3,229.0000",2/3/2015,2/20/2015,6/24/2015,141,1
AUBURN BAY,PDA2015-00297,2015,BP2015-01331,Single Construction Permit,Final Phase,"$251,877","1,862.0000",2/9/2015,2/26/2015,12/31/9999,589,5
AUBURN BAY,PDA2015-00299,2015,BP2015-01135,Single Construction Permit,Completed,"$338,778","2,726.0000",2/3/2015,2/19/2015,7/16/2015,163,1
AUBURN BAY,PDA2015-00314,2015,BP2015-01330,Single Construction Permit,Completed,"$225,435","1,581.0000",2/9/2015,2/25/2015,6/29/2015,140,4
AUBURN BAY,PDA2015-00322,2015,BP2015-01205,Single Construction Permit,Completed,"$384,403","3,636.0000",2/4/2015,2/23/2015,9/3/2015,211,1
AUBURN BAY,PDA2015-00323,2015,BP2015-01206,Single Construction Permit,Completed,"$427,631","4,007.0000",2/4/2015,2/26/2015,9/2/2015,210,1
AUBURN BAY,PDA2015-00329,2015,BP2015-01229,Single Construction Permit,Completed,"$392,680","3,152.0000",2/5/2015,2/26/2015,1/26/2016,355,1
AUBURN BAY,PDA2015-00334,2015,BP2015-01260,Single Construction Permit,Completed,"$466,746","4,307.0000",2/6/2015,2/24/2015,10/13/2015,249,4
AUBURN BAY,PDA2015-00341,2015,BP2015-01323,Single Construction Permit,Completed,"$387,009","3,477.0000",2/9/2015,2/24/2015,7/14/2015,155,2
AUBURN BAY,PDA2015-00356,2015,BP2015-01688,Single Construction Permit,Completed,"$244,266","1,733.0000",2/17/2015,3/3/2015,7/27/2015,160,44
AUBURN BAY,PDA2015-00357,2015,BP2015-04377,Single Construction Permit,Completed,"$214,710","1,577.0000",4/21/2015,4/23/2015,10/7/2015,169,1
AUBURN BAY,PDA2015-00383,2015,BP2015-01471,Single Construction Permit,Completed,"$407,932","4,662.0000",2/11/2015,3/10/2015,10/13/2015,244,1
AUBURN BAY,PDA2015-00395,2015,BP2015-01530,Single Construction Permit,Completed,"$405,502","3,157.0000",2/12/2015,3/4/2015,6/25/2015,133,1
AUBURN BAY,PDA2015-00396,2015,BP2015-01564,Single Construction Permit,Completed,"$418,830","3,360.0000",2/12/2015,3/12/2015,9/3/2015,203,12
AUBURN BAY,PDA2015-00422,2015,BP2015-01697,Single Construction Permit,Completed,"$375,713","2,913.0000",2/17/2015,2/27/2015,9/10/2015,205,1
AUBURN BAY,PDA2015-00433,2015,BP2015-01763,Single Construction Permit,Completed,"$361,225","3,338.0000",2/19/2015,2/27/2015,7/14/2015,145,1
AUBURN BAY,PDA2015-00441,2015,BP2015-01787,Single Construction Permit,Completed,"$192,466","1,418.0000",2/19/2015,3/3/2015,7/16/2015,147,1
AUBURN BAY,PDA2015-00453,2015,BP2015-01834,Single Construction Permit,Completed,"$436,232","4,095.0000",2/20/2015,3/3/2015,9/4/2015,196,1
AUBURN BAY,PDA2015-00475,2015,BP2015-01987,Single Construction Permit,Completed,"$401,188","3,675.0000",2/24/2015,3/12/2015,7/21/2015,147,2
AUBURN BAY,PDA2015-00477,2015,BP2015-01988,Single Construction Permit,Completed,"$415,995","3,885.0000",2/24/2015,3/11/2015,7/17/2015,143,2
AUBURN BAY,PDA2015-00487,2015,BP2015-01993,Single Construction Permit,Completed,"$497,737","4,817.0000",2/24/2015,3/12/2015,2/23/2016,364,34
AUBURN BAY,PDA2015-00502,2015,BP2015-02091,Single Construction Permit,Completed,"$466,746","4,307.0000",2/26/2015,3/11/2015,10/19/2015,235,1
AUBURN BAY,PDA2015-00533,2015,BP2015-02327,Single Construction Permit,Completed,"$406,065","3,295.0000",3/5/2015,3/12/2015,9/14/2015,193,1
AUBURN BAY,PDA2015-00534,2015,BP2015-02473,Single Construction Permit,Completed,"$220,907","1,581.0000",3/10/2015,3/13/2015,8/6/2015,149,68
AUBURN BAY,PDA2015-00538,2015,BP2015-02337,Single Construction Permit,Completed,"$342,370","2,738.0000",3/5/2015,3/12/2015,9/17/2015,196,1
AUBURN BAY,PDA2015-00559,2015,BP2015-02580,Single Construction Permit,Completed,"$448,063","3,487.0000",3/12/2015,3/16/2015,10/19/2015,221,3
AUBURN BAY,PDA2015-00574,2015,BP2015-02560,Single Construction Permit,Completed,"$216,699","1,890.0000",3/11/2015,3/13/2015,8/4/2015,146,1
AUBURN BAY,PDA2015-00577,2015,BP2015-02574,Single Construction Permit,Completed,"$342,854","2,754.0000",3/11/2015,3/16/2015,9/15/2015,188,1
AUBURN BAY,PDA2015-00600,2015,BP2015-02765,Single Construction Permit,Completed,"$728,522","7,230.0000",3/17/2015,4/14/2015,12/1/2015,259,16
AUBURN BAY,PDA2015-00613,2015,BP2015-02733,Single Construction Permit,Completed,"$342,854","2,754.0000",3/16/2015,3/19/2015,9/15/2015,183,2
AUBURN BAY,PDA2015-00621,2015,BP2015-02804,Single Construction Permit,Completed,"$149,727","1,430.0000",3/18/2015,3/19/2015,8/6/2015,141,1
AUBURN BAY,PDA2015-00621,2015,BP2015-02805,Single Construction Permit,Completed,"$149,345","1,384.0000",3/18/2015,3/19/2015,8/4/2015,139,1
AUBURN BAY,PDA2015-00635,2015,BP2015-02908,Single Construction Permit,Completed,"$484,794","4,398.0000",3/20/2015,3/24/2015,11/12/2015,237,1
AUBURN BAY,PDA2015-00657,2015,BP2015-03157,Single Construction Permit,Completed,"$238,805","2,082.0000",3/26/2015,3/31/2015,9/15/2015,173,3
AUBURN BAY,PDA2015-00676,2015,BP2015-03350,Single Construction Permit,Completed,"$356,510","2,862.0000",3/31/2015,4/1/2015,8/11/2015,133,4
AUBURN BAY,PDA2015-00678,2015,BP2015-03209,Single Construction Permit,Completed,"$230,484","1,591.0000",3/26/2015,3/31/2015,8/11/2015,138,1
AUBURN BAY,PDA2015-00680,2015,BP2015-03334,Single Construction Permit,Completed,"$467,102","4,347.0000",3/31/2015,4/2/2015,8/13/2015,135,4
AUBURN BAY,PDA2015-00682,2015,BP2015-03347,Single Construction Permit,Completed,"$341,681","2,774.0000",3/31/2015,4/1/2015,7/29/2015,120,4
AUBURN BAY,PDA2015-00707,2015,BP2015-03342,Single Construction Permit,Completed,"$200,202","1,394.0000",3/31/2015,4/2/2015,8/21/2015,143,1
AUBURN BAY,PDA2015-00720,2015,BP2015-03779,Single Construction Permit,Completed,"$188,297","1,933.0000",4/9/2015,4/17/2015,9/2/2015,146,1
AUBURN BAY,PDA2015-00766,2015,BP2015-04065,Single Construction Permit,Completed,"$360,505","2,930.0000",4/15/2015,4/21/2015,9/29/2015,167,3
AUBURN BAY,PDA2015-00800,2015,BP2015-04341,Single Construction Permit,Completed,"$393,012","3,194.0000",4/21/2015,4/23/2015,10/26/2015,188,2
AUBURN BAY,PDA2015-00801,2015,BP2015-04340,Single Construction Permit,Completed,"$376,454","2,893.0000",4/21/2015,4/21/2015,9/15/2015,147,1
AUBURN BAY,PDA2015-00807,2015,BP2015-04325,Single Construction Permit,Completed,"$225,435","1,581.0000",4/21/2015,4/21/2015,10/7/2015,169,1
AUBURN BAY,PDA2015-00849,2015,BP2015-05071,Single Construction Permit,Completed,"$225,435","1,581.0000",5/5/2015,7/6/2015,10/13/2015,161,2
AUBURN BAY,PDA2015-00850,2015,BP2015-04810,Single Construction Permit,Completed,"$245,450","1,772.0000",4/30/2015,6/30/2015,11/19/2015,203,1
AUBURN BAY,PDA2015-00857,2015,BP2015-04726,Single Construction Permit,Completed,"$417,218","3,938.0000",4/28/2015,5/6/2015,10/27/2015,182,7
AUBURN BAY,PDA2015-00886,2015,BP2015-09939,Single Construction Permit,Completed,"$246,982","1,851.0000",8/5/2015,8/17/2015,12/14/2015,131,3
AUBURN BAY,PDA2015-00889,2015,BP2015-04995,Single Construction Permit,Completed,"$396,633","3,100.0000",5/4/2015,5/6/2015,9/3/2015,122,1
AUBURN BAY,PDA2015-00906,2015,BP2015-05171,Single Construction Permit,Completed,"$399,170","3,195.0000",5/7/2015,5/8/2015,9/14/2015,130,2
AUBURN BAY,PDA2015-00916,2015,BP2015-05277,Single Construction Permit,Completed,"$382,845","3,095.0000",5/8/2015,5/12/2015,11/17/2015,193,1
AUBURN BAY,PDA2015-00919,2015,BP2015-05318,Single Construction Permit,Completed,"$191,960","2,154.0000",5/11/2015,5/13/2015,10/19/2015,161,1
AUBURN BAY,PDA2015-00919,2015,BP2015-05319,Single Construction Permit,Completed,"$191,960","2,074.0000",5/11/2015,5/13/2015,11/13/2015,186,1
AUBURN BAY,PDA2015-00928,2015,BP2015-05366,Single Construction Permit,Completed,"$224,853","1,622.0000",5/12/2015,5/13/2015,11/2/2015,174,1
AUBURN BAY,PDA2015-00938,2015,BP2015-05489,Single Construction Permit,Completed,"$219,842","1,549.0000",5/14/2015,5/20/2015,11/16/2015,186,4
AUBURN BAY,PDA2015-00946,2015,BP2015-05623,Single Construction Permit,Completed,"$458,412","3,639.0000",5/15/2015,5/25/2015,10/19/2015,157,3
AUBURN BAY,PDA2015-00952,2015,BP2015-05634,Single Construction Permit,Completed,"$153,723","1,414.0000",5/15/2015,5/26/2015,12/1/2015,200,3
AUBURN BAY,PDA2015-00952,2015,BP2015-05635,Single Construction Permit,Completed,"$144,284","1,368.0000",5/15/2015,5/26/2015,11/16/2015,185,3
AUBURN BAY,PDA2015-00958,2015,BP2015-05740,Single Construction Permit,Completed,"$341,681","2,774.0000",5/20/2015,5/25/2015,10/13/2015,146,3
AUBURN BAY,PDA2015-00969,2015,BP2015-05695,Single Construction Permit,Completed,"$220,579","1,534.0000",5/19/2015,6/15/2015,10/29/2015,163,18
AUBURN BAY,PDA2015-00979,2015,BP2015-06272,Single Construction Permit,Completed,"$426,488","3,925.0000",5/29/2015,6/2/2015,10/19/2015,143,8
AUBURN BAY,PDA2015-00985,2015,BP2015-06271,Single Construction Permit,Completed,"$398,410","3,194.0000",5/29/2015,6/2/2015,10/19/2015,143,7
AUBURN BAY,PDA2015-00994,2015,BP2015-06273,Single Construction Permit,Completed,"$399,283","3,894.0000",5/29/2015,6/2/2015,10/30/2015,154,24
AUBURN BAY,PDA2015-01007,2015,BP2015-06007,Single Construction Permit,Completed,"$249,901","1,851.0000",5/25/2015,6/2/2015,10/19/2015,147,1
AUBURN BAY,PDA2015-01024,2015,BP2015-06186,Single Construction Permit,Completed,"$330,022","2,606.0000",5/28/2015,6/2/2015,11/16/2015,172,1
AUBURN BAY,PDA2015-01036,2015,BP2015-06302,Single Construction Permit,Completed,"$224,853","1,622.0000",5/29/2015,6/25/2015,10/20/2015,144,1
AUBURN BAY,PDA2015-01049,2015,BP2015-06416,Single Construction Permit,Completed,"$412,995","3,531.0000",6/2/2015,6/4/2015,2/17/2016,260,1
AUBURN BAY,PDA2015-01057,2015,BP2015-08611,Single Construction Permit,Completed,"$213,614","1,563.0000",7/10/2015,8/13/2015,11/25/2015,138,1
AUBURN BAY,PDA2015-01065,2015,BP2015-06595,Single Construction Permit,Completed,"$423,243","3,882.0000",6/4/2015,6/8/2015,10/30/2015,148,1
AUBURN BAY,PDA2015-01066,2015,BP2015-06778,Single Construction Permit,Completed,"$399,055","3,175.0000",6/9/2015,6/12/2015,10/19/2015,132,4
AUBURN BAY,PDA2015-01086,2015,BP2015-06850,Single Construction Permit,Completed,"$187,612","1,926.0000",6/10/2015,6/23/2015,11/30/2015,173,7
AUBURN BAY,PDA2015-01086,2015,BP2015-06851,Single Construction Permit,Completed,"$207,873","2,473.0000",6/10/2015,6/23/2015,10/30/2015,142,7
AUBURN BAY,PDA2015-01090,2015,BP2015-06770,Single Construction Permit,Completed,"$245,085","1,761.0000",6/8/2015,6/23/2015,10/30/2015,144,3
AUBURN BAY,PDA2015-01091,2015,BP2015-06825,Single Construction Permit,Completed,"$250,976","1,851.0000",6/9/2015,6/29/2015,10/19/2015,132,6
AUBURN BAY,PDA2015-01094,2015,BP2015-06756,Single Construction Permit,Completed,"$155,165","1,616.0000",6/8/2015,6/16/2015,3/30/2016,296,6
AUBURN BAY,PDA2015-01094,2015,BP2015-06757,Single Construction Permit,Completed,"$155,165","1,616.0000",6/8/2015,6/16/2015,11/16/2015,161,6
AUBURN BAY,PDA2015-01095,2015,BP2015-06772,Single Construction Permit,Completed,"$148,812","1,368.0000",6/8/2015,6/18/2015,11/16/2015,161,2
AUBURN BAY,PDA2015-01095,2015,BP2015-06773,Single Construction Permit,Completed,"$144,070","1,366.0000",6/8/2015,6/18/2015,11/16/2015,161,2
AUBURN BAY,PDA2015-01117,2015,BP2015-06995,Single Construction Permit,Completed,"$212,681","1,516.0000",6/11/2015,6/26/2015,11/20/2015,162,8
AUBURN BAY,PDA2015-01119,2015,BP2015-06998,Single Construction Permit,Completed,"$154,222","1,429.0000",6/11/2015,6/25/2015,11/16/2015,158,11
AUBURN BAY,PDA2015-01119,2015,BP2015-06999,Single Construction Permit,Completed,"$144,783","1,383.0000",6/11/2015,6/25/2015,10/23/2015,134,11
AUBURN BAY,PDA2015-01147,2015,BP2015-07208,Single Construction Permit,Completed,"$214,924","1,572.0000",6/16/2015,6/23/2015,11/20/2015,157,2
AUBURN BAY,PDA2015-01171,2015,BP2015-07341,Single Construction Permit,Completed,"$357,072","2,797.0000",6/18/2015,6/24/2015,10/30/2015,134,2
AUBURN BAY,PDA2015-01172,2015,BP2015-07336,Single Construction Permit,Completed,"$406,626","3,083.0000",6/17/2015,6/24/2015,12/1/2015,167,2
AUBURN BAY,PDA2015-01193,2015,BP2015-07501,Single Construction Permit,Completed,"$248,395","1,721.0000",6/22/2015,6/26/2015,11/16/2015,147,1
AUBURN BAY,PDA2015-01199,2015,BP2015-07667,Single Construction Permit,Completed,"$343,568","2,831.0000",6/24/2015,7/2/2015,1/28/2016,218,2
AUBURN BAY,PDA2015-01201,2015,BP2015-07666,Single Construction Permit,Completed,"$342,403","2,822.0000",6/24/2015,6/30/2015,1/28/2016,218,1
AUBURN BAY,PDA2015-01212,2015,BP2015-07669,Single Construction Permit,Completed,"$219,260","1,545.0000",6/24/2015,6/30/2015,11/20/2015,149,1
AUBURN BAY,PDA2015-01234,2015,BP2015-07789,Single Construction Permit,Completed,"$456,030","4,420.0000",6/26/2015,6/30/2015,1/14/2016,202,1
AUBURN BAY,PDA2015-01237,2015,BP2015-07791,Single Construction Permit,Completed,"$224,853","1,622.0000",6/26/2015,7/6/2015,11/12/2015,139,6
AUBURN BAY,PDA2015-01241,2015,BP2015-07810,Single Construction Permit,Completed,"$220,907","1,581.0000",6/26/2015,7/7/2015,11/12/2015,139,1
AUBURN BAY,PDA2015-01243,2015,BP2015-07815,Single Construction Permit,Completed,"$245,085","1,761.0000",6/26/2015,7/7/2015,11/12/2015,139,1
AUBURN BAY,PDA2015-01244,2015,BP2015-07820,Single Construction Permit,Completed,"$192,029","1,415.0000",6/26/2015,7/7/2015,11/25/2015,152,1
AUBURN BAY,PDA2015-01248,2015,BP2015-07979,Single Construction Permit,Completed,"$397,106","3,177.0000",6/30/2015,7/9/2015,11/4/2015,127,2
AUBURN BAY,PDA2015-01252,2015,BP2015-07978,Single Construction Permit,Completed,"$378,675","3,075.0000",6/30/2015,7/9/2015,11/16/2015,139,2
AUBURN BAY,PDA2015-01282,2015,BP2015-08329,Single Construction Permit,Completed,"$148,812","1,368.0000",7/7/2015,7/13/2015,10/28/2015,113,2
AUBURN BAY,PDA2015-01282,2015,BP2015-08330,Single Construction Permit,Completed,"$144,070","1,366.0000",7/7/2015,7/13/2015,11/16/2015,132,2
AUBURN BAY,PDA2015-01302,2015,BP2015-08589,Single Construction Permit,Completed,"$397,598","3,236.0000",7/10/2015,7/17/2015,11/2/2015,115,4
AUBURN BAY,PDA2015-01347,2015,BP2015-08623,Single Construction Permit,Completed,"$115,884","1,113.0000",7/10/2015,7/20/2015,11/13/2015,126,1
AUBURN BAY,PDA2015-01347,2015,BP2015-08624,Single Construction Permit,Completed,"$115,564","1,110.0000",7/10/2015,7/20/2015,11/12/2015,125,1
AUBURN BAY,PDA2015-01349,2015,BP2015-08628,Single Construction Permit,Completed,"$271,454","2,449.0000",7/10/2015,7/21/2015,12/8/2015,151,1
AUBURN BAY,PDA2015-01351,2015,BP2015-08630,Single Construction Permit,Completed,"$227,020","1,623.0000",7/10/2015,7/21/2015,11/13/2015,126,1
AUBURN BAY,PDA2015-01352,2015,BP2015-08635,Single Construction Permit,Completed,"$219,842","1,549.0000",7/10/2015,7/21/2015,1/6/2016,180,1
AUBURN BAY,PDA2015-01357,2015,BP2015-08644,Single Construction Permit,Completed,"$144,816","1,384.0000",7/10/2015,7/20/2015,11/30/2015,143,2
AUBURN BAY,PDA2015-01357,2015,BP2015-08646,Single Construction Permit,Completed,"$144,816","1,384.0000",7/10/2015,7/20/2015,11/30/2015,143,2
AUBURN BAY,PDA2015-01375,2015,BP2015-09335,Single Construction Permit,Completed,"$243,866","1,721.0000",7/23/2015,7/30/2015,12/3/2015,133,1
AUBURN BAY,PDA2015-01396,2015,BP2015-08959,Single Construction Permit,Completed,"$115,917","1,114.0000",7/16/2015,7/20/2015,11/23/2015,130,1
AUBURN BAY,PDA2015-01396,2015,BP2015-08960,Single Construction Permit,Completed,"$118,052","1,134.0000",7/16/2015,7/20/2015,11/23/2015,130,1
AUBURN BAY,PDA2015-01403,2015,BP2015-08999,Single Construction Permit,Completed,"$359,781","2,917.0000",7/17/2015,7/24/2015,11/24/2015,130,1
AUBURN BAY,PDA2015-01405,2015,BP2015-09001,Single Construction Permit,Completed,"$397,598","3,236.0000",7/17/2015,7/30/2015,11/24/2015,130,1
AUBURN BAY,PDA2015-01424,2015,BP2015-09060,Single Construction Permit,Completed,"$443,617","3,345.0000",7/17/2015,8/25/2015,4/15/2016,273,18
AUBURN BAY,PDA2015-01427,2015,BP2015-09121,Single Construction Permit,Completed,"$420,121","3,966.0000",7/20/2015,7/28/2015,2/9/2016,204,1
