CLASS,CLASS_CODE,COMM_CODE,NAME,SECTOR,URBAN_STR,DECADE,SRG,CONTACT,EMAIL,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,EMPLYD_CNT,OWNSHP_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,SHAPE_AREA,SHAPE_LEN
Industrial,2,MNI,MANCHESTER INDUSTRIAL,CENTRE,CENTRAL INDUSTRIAL,NON RESIDENTIAL,N/A,Trevor Sholdice,Trevor.Sholdice@calgary.ca,2005,Y,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4575022.36312000000,11955.76767250000
Residual Sub Area,4,02A,02A,NORTHWEST,GREENFIELD,NON RESIDENTIAL,N/A,Scott Lockwood,scott.lockwood@calgary.ca,2005,Y,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5425821.35592000000,10727.37120140000
Residual Sub Area,4,02C,02C,NORTHWEST,GREENFIELD,NON RESIDENTIAL,N/A,Scott Lockwood,scott.lockwood@calgary.ca,2005,Y,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505413.52302000000,6034.34288335000
Residual Sub Area,4,02E,02E,NORTHWEST,OTHER,NON RESIDENTIAL,N/A,Scott Lockwood,scott.lockwood@calgary.ca,2005,,842,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3797207.22401000000,8024.08731305000
Residual Sub Area,4,02F,02F,NORTHWEST,OTHER,NON RESIDENTIAL,N/A,Scott Lockwood,scott.lockwood@calgary.ca,2005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3145184.72209000000,7009.25075962000
Industrial,2,ST2,STONEY 2,NORTHEAST,NORTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Doug MacDonald,Doug.MacDonald@calgary.ca,2005,Y,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4537965.88168000000,11284.84209020000
Residential,1,CHV,COUNTRY HILLS VILLAGE,NORTH,NEW SUBURBS,BUILDING OUT,DEVELOPING,Deborah Cooper,Deborah.Cooper@calgary.ca,2005,,1072,756,25,0,442,0,0,0,573,182,0,0,0,0,0,1,0,0,0,2,452,317,674,42,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,129,0,0,0,2,145,125,269,8,27,0,0,0,0,0,0,0,0,1,303,254,30,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952023.57667800000,4008.22925478000
Residential,1,ROC,ROCKY RIDGE,NORTHWEST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Scott Lockwood,scott.lockwood@calgary.ca,2005,,5504,2413,585,0,2003,1426,100,0,367,519,0,1,0,0,0,0,0,0,0,0,303,265,497,64,0,0,0,1,0,1,0,0,0,0,92,84,198,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,442,409,853,4,70,0,8,1287,1245,3955,42,88,1,0,382,865,348,486,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2805897.97256000000,6955.04335776000
Residual Sub Area,4,03S,03S,NORTHEAST,GREENFIELD,NON RESIDENTIAL,N/A,Scott Lockwood,scott.lockwood@calgary.ca,2005,,12,3,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3966277.46362000000,8142.82718882000
Residual Sub Area,4,03R,03R,NORTHEAST,GREENFIELD,NON RESIDENTIAL,N/A,Scott Lockwood,scott.lockwood@calgary.ca,2005,Y,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2634338.03637000000,6491.89871233000
Residential,1,HAR,HARVEST HILLS,NORTH,RECENT SUBURBS,1990s,BUILT-OUT,Tamara Tannis,Tamara.Tannis@calgary.ca,2005,,7336,2552,670,0,2409,2097,104,0,165,182,0,3,0,0,0,1,0,0,0,0,164,140,243,1,0,0,0,3,0,3,0,0,0,0,100,98,170,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,0,0,0,178,173,343,4,0,0,0,2071,1998,6517,26,0,0,1,350,781,530,794,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209338.19103000000,6385.97688507000
Residential,1,HAM,HAMPTONS,NORTHWEST,RECENT SUBURBS,1990s,DEVELOPING,Paul Donker,paul.donker@calgary.ca,2005,,8005,2428,484,0,2343,2053,160,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,155,298,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,192,382,4,0,0,4,2015,1996,7325,11,23,0,0,162,609,450,1022,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3470576.51314000000,8248.95745543000
Industrial,2,HHB,HARVEST HILLS BUSINESS PARK,NORTH,NORTHEAST INDUSTRIAL,NON RESIDENTIAL,N/A,Doug MacDonald,Doug.MacDonald@calgary.ca,2005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2436001.43879000000,7541.14021336000
Residential,1,TUS,TUSCANY,NORTHWEST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Emile Takla,Emile.Takla@calgary.ca,2005,,12233,4997,1828,0,4373,4177,65,0,404,350,0,1,0,0,0,0,0,0,0,1,393,361,622,10,0,0,0,1,1,1,0,0,0,1,55,50,109,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,291,275,535,3,50,0,21,3804,3686,10966,65,287,0,0,644,1770,902,1155,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6884001.48062000000,11834.89778530000
Residential,1,NEB,NEW BRIGHTON,SOUTHEAST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Doug MacDonald,Doug.MacDonald@calgary.ca,2005,,1206,528,221,0,411,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,420,411,1206,4,96,0,0,30,168,96,114,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2873836.63949000000,6839.33366136000
Residential,1,PKL,PARKLAND,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2005,,4028,1448,208,0,1373,1354,10,0,70,14,0,0,0,0,0,0,0,0,0,0,66,60,96,4,0,0,0,0,0,0,0,0,0,0,8,8,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,18,0,0,0,0,1332,1295,3900,22,0,0,0,142,563,264,426,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800348.22627000000,6892.01052526000
Residential,1,CPF,COPPERFIELD,SOUTHEAST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Doug MacDonald,Doug.MacDonald@calgary.ca,2005,,1903,957,264,0,721,807,0,0,0,149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,71,149,8,67,0,18,667,650,1753,34,88,0,0,85,345,173,128,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4414774.73485000000,10002.05604010000
Residential,1,MID,MIDNAPORE,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2005,,7213,2647,451,0,1857,1345,445,0,435,412,0,6,0,0,1,2,0,1,0,0,405,116,638,30,0,0,0,5,0,6,1,0,0,0,438,369,1158,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,344,1,0,0,0,399,166,931,13,0,0,0,1329,1205,4136,16,0,0,4,562,833,441,667,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2890843.44463000000,8212.69482914000
Residual Sub Area,4,13A,13A,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Doug MacDonald,Doug.MacDonald@calgary.ca,2005,Y,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654018.80948000000,6517.67453019000
Residual Sub Area,4,13C,13C,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Doug MacDonald,Doug.MacDonald@calgary.ca,2005,Y,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2660840.68894000000,6523.82257808000
Residual Sub Area,4,13D,13D,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Doug MacDonald,Doug.MacDonald@calgary.ca,2005,,12,8,0,0,2,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,9,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3956289.78037000000,8043.69152765000
Residential,1,SHN,SHAWNESSY,SOUTH,RECENT SUBURBS,1990s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2005,,9622,3281,727,0,2943,2681,64,0,257,258,0,19,0,0,0,1,0,1,0,0,253,194,412,4,0,0,0,17,2,30,2,0,0,0,63,63,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66,1,0,0,0,250,199,536,8,0,0,1,2661,2485,8452,19,0,0,2,457,963,671,1032,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3657528.65429000000,9865.91581925000
Residual Sub Area,4,12E,12E,SOUTHEAST,RESIDUAL,NON RESIDENTIAL,N/A,Deborah Cooper,Deborah.Cooper@calgary.ca,2005,Y,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4331150.49931000000,8567.64359040000
Residual Sub Area,4,13E,13E,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Doug MacDonald,Doug.MacDonald@calgary.ca,2005,Y,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2688678.01547000000,6556.58602376000
Residual Sub Area,4,13G,13G,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Doug MacDonald,Doug.MacDonald@calgary.ca,2005,,29,10,2,0,2,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,27,0,0,0,0,3,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5310757.22478000000,11013.01257600000
Residential,1,AUB,AUBURN BAY,SOUTHEAST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Deborah Cooper,Deborah.Cooper@calgary.ca,2005,Y,0,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4523299.13934000000,8406.73030503000
Residential,1,CRA,CRANSTON,SOUTHEAST,NEW SUBURBS,BUILDING OUT,DEVELOPING,Deborah Cooper,Deborah.Cooper@calgary.ca,2005,,3857,1636,565,0,1349,1562,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,48,45,112,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1343,1304,3745,49,142,0,0,136,542,342,348,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7718695.62712000000,13587.26784900000
Residual Sub Area,4,13I,13I,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Mike Marko,Mike.Marko@calgary.ca,2005,,27,14,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,27,2,0,0,0,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5415480.80142000000,11205.48630330000
Residual Sub Area,4,12H,12H,SOUTHEAST,GREENFIELD,NON RESIDENTIAL,N/A,Deborah Cooper,Deborah.Cooper@calgary.ca,2005,Y,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300347.39921000000,9747.14599836000
Residual Sub Area,4,12F,12F,SOUTHEAST,GREENFIELD,NON RESIDENTIAL,N/A,Deborah Cooper,Deborah.Cooper@calgary.ca,2005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4460603.70109000000,11156.29446340000
Residual Sub Area,4,13H,13H,SOUTH,RESIDUAL,NON RESIDENTIAL,N/A,Mike Marko,Mike.Marko@calgary.ca,2005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518965.53198600000,3385.53429222000
Residual Sub Area,4,12I,12I,SOUTHEAST,GREENFIELD,NON RESIDENTIAL,N/A,Deborah Cooper,Deborah.Cooper@calgary.ca,2005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6034674.23038000000,12542.69648680000
Residential,1,MLR,MILLRISE,SOUTH,RECENT SUBURBS,1980s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2005,,6400,2302,465,0,2064,1706,106,0,215,272,0,1,0,0,1,1,0,0,0,0,204,190,280,11,0,0,0,1,0,2,0,0,0,0,105,99,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,81,0,0,0,0,258,177,548,14,0,0,1,1691,1598,5303,14,0,0,2,402,688,441,674,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1782149.66740000000,5910.48263865000
Residential,1,SDC,SUNDANCE,SOUTH,RECENT SUBURBS,1980s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2005,,11362,3397,598,0,3127,3066,74,0,101,152,0,4,0,0,0,0,0,0,0,0,94,93,112,7,0,0,0,4,1,8,0,0,0,0,73,66,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,67,373,10,0,0,0,3044,2900,10707,22,0,0,0,252,716,687,1541,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4020218.15187000000,9073.96717161000
Residual Sub Area,4,13F,13F,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Doug MacDonald,Doug.MacDonald@calgary.ca,2005,,29,11,3,0,8,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,28,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2679099.14383000000,6554.98388337000
Residential,1,BRI,BRIDLEWOOD,SOUTH,NEW SUBURBS,BUILDING OUT,DEVELOPING,Mike Marko,Mike.Marko@calgary.ca,2005,,6892,2597,974,0,2301,2180,47,0,150,205,0,15,0,0,0,0,0,0,0,1,146,125,264,3,0,0,0,15,6,27,0,0,0,2,33,31,91,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,174,470,6,0,0,20,2050,1965,6040,20,90,0,0,311,857,540,676,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3258125.29078000000,7178.24507961000
Residential,1,SOM,SOMERSET,SOUTH,RECENT SUBURBS,1990s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2005,,8305,3133,936,0,2786,2177,0,0,784,169,0,3,0,0,0,0,0,0,0,3,737,544,1204,44,0,0,0,2,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,153,294,0,0,0,2,2162,2088,6800,13,0,0,0,613,952,601,835,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323150.33907000000,6834.42241756000
Residual Sub Area,4,14J,14J,SOUTH,GREENFIELD,NON RESIDENTIAL,N/A,Mike Marko,Mike.Marko@calgary.ca,2005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572857.37757000000,5510.27529154000
Residential,1,BDO,BONAVISTA DOWNS,SOUTH,ESTABLISHED SUBURBS,1970s,BUILT-OUT,Whitney Smithers,Whitney.Smithers@calgary.ca,2005,,995,369,69,0,326,368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,326,993,6,0,0,0,45,145,71,97,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537815.50465100000,3363.76931243000
