"WORK_ORDER_NUMBER","WORK_ORDER_ACTIVITY_DESC","WORK_ORDER_ADDRESS","WORK_ORDER_INITIATED_DATE","WORK_ORDER_COMPLETED_DATE"
380381,"Signals Systems - Investigation, Analysis, Signal Timing implementation, and overhead","  10 ST SW  ",05/30/2012 13:45:00,03/20/2014 08:35:00
380534,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","  6 AV SW  ",05/31/2012 14:28:10,01/09/2014 12:00:00
381731,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","514 20 AV SW  ",06/12/2012 09:48:00,01/31/2014 11:07:00
381734,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","536 20 AV SW  ",06/12/2012 09:48:00,01/31/2014 11:07:00
381735,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","  5 ST SW  ",06/12/2012 09:48:00,01/31/2014 11:07:00
381736,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","521 20 AV SW  ",06/12/2012 09:48:00,01/31/2014 11:07:00
381737,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","541 20 AV SW  ",06/12/2012 09:48:00,01/31/2014 11:07:00
381738,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","525 20 AV SW  ",06/12/2012 09:48:00,01/31/2014 11:07:00
387661,"Signals Design - Remove and/or Expire the Asset","  SADDLETOWNE CI NE  ",07/31/2012 12:36:00,05/02/2014 08:19:00
387663,"Remove and/or Expire Traffic Signal Electrical Device","  SADDLETOWNE CI NE  ",07/31/2012 16:42:00,05/02/2014 08:22:00
387664,"Remove and/or Expire Traffic Signal Head/ Crosswalk or AWF Beacon","  SADDLETOWNE CI NE  ",07/31/2012 16:43:00,05/02/2014 08:22:00
388259,"Concrete Work - Maintenance","3624 BOULTON RD NW  ",08/03/2012 13:24:00,07/12/2014 00:00:00
385693,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",07/16/2012 13:27:00,02/24/2014 13:00:00
385695,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","  CROWCHILD TR NW  ",07/16/2012 13:27:00,02/24/2014 13:00:00
385697,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",07/16/2012 13:27:00,02/24/2014 13:00:00
385698,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",07/16/2012 13:27:00,02/24/2014 13:00:00
385699,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",07/16/2012 13:27:00,02/20/2014 13:33:00
385700,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",07/16/2012 13:27:00,02/24/2014 13:00:00
385701,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",07/16/2012 13:27:00,02/24/2014 13:00:00
385702,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",07/16/2012 13:27:00,02/24/2014 13:00:00
385703,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",07/16/2012 13:27:00,02/24/2014 13:00:00
392672,"Signs Field Ops - Detours set up / take down Recoverable - W/O from Traffic Engineering and other City BU","  PEIGAN TR SE  ",09/10/2012 15:52:26,01/21/2014 13:45:00
391562,"Signs Field Ops - Detours set up / take down Recoverable - W/O from Traffic Engineering and other City BU","  52 ST SE  ",08/30/2012 14:07:31,01/21/2014 13:45:00
392012,"Signs Field Ops - Detours set up / take down Recoverable - W/O from Traffic Engineering and other City BU","  SAGE HILL DR NW  ",09/05/2012 11:14:00,01/31/2014 11:05:00
389777,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  CHARLESWOOD DR NW  ",08/17/2012 10:51:35,03/25/2014 00:00:00
389540,"Signs Field Ops - Detours set up / take down Recoverable - W/O from Traffic Engineering and other City BU","  PEIGAN TR SE  ",08/15/2012 07:00:00,01/21/2014 13:45:00
389448,"Install Traffic Signal Head / Crosswalk or AWF Beacon","  114 AV SE  ",08/15/2012 10:12:00,04/07/2014 14:00:00
389450,"Install Traffic Signal Electrical Device (i.e. cabinet, wiring)","  114 AV SE  ",08/15/2012 10:20:00,04/07/2014 14:00:00
390145,"Concrete Work - Maintenance","    ",08/01/2012 09:21:00,07/12/2014 00:00:00
389790,"Install Traffic Signal Electrical Device (i.e. cabinet, wiring)","  STRATHCONA DR SW  ",08/17/2012 11:57:00,03/03/2014 11:02:00
389788,"Install Traffic Signal Electrical Device (i.e. cabinet, wiring)","  STRATHCONA DR SW  ",08/17/2012 11:45:00,03/03/2014 11:01:00
389866,"Traffic Assessment Design, Review and Update (Non-Recoverable) -   PeopleSoft Activity 225455","  MADIGAN DR NE  ",08/20/2012 08:55:41,02/19/2014 08:15:00
390210,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/23/2012 08:23:00,02/19/2014 08:24:00
390212,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/23/2012 08:23:00,02/19/2014 08:18:00
390213,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/23/2012 08:23:00,02/19/2014 08:18:00
390214,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/23/2012 08:23:00,02/19/2014 11:03:00
390215,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/23/2012 08:23:00,02/19/2014 08:20:00
390216,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/23/2012 08:23:00,02/19/2014 08:21:00
390217,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/23/2012 08:23:00,02/19/2014 08:22:00
390218,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",08/23/2012 08:23:00,02/19/2014 08:23:00
390756,"Signs Field Ops - Detours set up / take down Recoverable - W/O from Traffic Engineering and other City BU","  52 ST SE  ",08/29/2012 13:39:56,01/21/2014 13:45:00
395958,"Install a New Corridor  (Steel)","  SHERWOOD BV NW  ",10/04/2012 08:08:00,06/23/2014 15:00:00
395960,"Install Traffic Signal Electrical Device (i.e. cabinet, wiring)","  SHERWOOD BV NW  ",10/04/2012 08:11:00,06/23/2014 15:00:00
395963,"Install Traffic Signal Head / Crosswalk or AWF Beacon","  SHERWOOD BV NW  ",10/04/2012 08:13:00,06/23/2014 15:00:00
397198,"Traffic Assessment Design, Review and Update (Non-Recoverable) -   PeopleSoft Activity 225455","  ELBOW DR SW  ",10/15/2012 13:41:00,02/04/2014 12:00:00
396688,"P1 Snow Removal","    ",10/10/2012 15:57:00,02/21/2014 08:45:00
396689,"P1 Snow Removal","    ",10/10/2012 15:58:00,02/21/2014 08:45:00
396690,"P1 Snow Removal","    ",10/10/2012 15:58:00,02/21/2014 08:45:00
396691,"P1 Snow Removal","    ",10/10/2012 15:59:00,02/21/2014 08:45:00
396697,"P2 Snow Removal","    ",10/10/2012 16:01:00,02/21/2014 08:46:00
396682,"Snowdump Site Maintenance","    ",10/10/2012 15:46:00,02/21/2014 08:50:00
396683,"Snowdump Site Maintenance","    ",10/10/2012 15:48:00,02/21/2014 08:50:00
396684,"Snowdump Site Maintenance","    ",10/10/2012 15:48:00,02/21/2014 08:50:00
396685,"Snowdump Site Maintenance","    ",10/10/2012 15:48:00,02/21/2014 08:50:00
396686,"Snowdump Site Maintenance","    ",10/10/2012 15:49:00,02/21/2014 08:50:00
396687,"P1 Snow Removal","    ",10/10/2012 15:50:00,02/21/2014 08:45:00
396692,"P2 Snow Removal","    ",10/10/2012 16:00:00,02/21/2014 08:46:00
396696,"P2 Snow Removal","    ",10/10/2012 16:01:00,02/21/2014 08:46:00
396969,"Alt. Work, Winter Sweeping [m3][km]","    ",10/12/2012 10:50:00,02/21/2014 08:52:00
396974,"Alt. Work, Winter Pothole Repairs [tonne][#locations(width column)]","    ",10/12/2012 10:52:00,02/21/2014 08:53:00
397079,"Signals Design - Design and Planning (overall)","  COUNTRY HILLS BV NE  ",10/12/2012 16:05:00,03/07/2014 15:57:00
397338,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","  4 ST SW  ",10/16/2012 13:44:00,02/04/2014 12:00:00
397340,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","524 ELBOW DR SW  ",10/16/2012 13:44:00,02/04/2014 12:00:00
393137,"SNIC, Pedestrian Overpasses [m]","    ",09/12/2012 15:21:00,02/21/2014 08:31:00
393138,"SNIC, Pedestrian Overpasses [m]","    ",09/12/2012 15:21:00,02/21/2014 08:31:00
393151,"Sidewalk Snow Clearing","    ",09/12/2012 15:30:00,02/21/2014 08:33:00
393153,"Sidewalk Snow Clearing","    ",09/12/2012 15:30:00,02/21/2014 08:33:00
393166,"SNIC, Separate Bikeway","    ",09/12/2012 15:37:00,02/21/2014 08:38:00
393170,"SNIC, Separate Bikeway","    ",09/12/2012 15:41:00,02/21/2014 08:38:00
393264,"SNIC, Residential Sanding and Ploughing","    ",09/13/2012 13:29:00,02/21/2014 08:40:00
393267,"SNIC, Residential Snow Removal","    ",09/13/2012 13:32:00,02/21/2014 08:45:00
393268,"SNIC, Residential Snow Removal","    ",09/13/2012 13:33:00,02/21/2014 08:45:00
393270,"SNIC, Residential Snow Removal","    ",09/13/2012 13:34:00,02/21/2014 08:45:00
393287,"SNIC, Loading and Removal [m3][snow dump#]","    ",09/13/2012 13:58:00,02/21/2014 08:48:00
393289,"SNIC, Snowdump Site Surface Repairs [m2][tonne]","    ",09/13/2012 14:05:00,02/21/2014 08:48:00
393439,"Alt.Work, SNIC - Road/Lane Grading [tonnes][km]","    ",09/14/2012 08:03:00,02/21/2014 08:55:00
393440,"Alt.Work, SNIC - Road/Lane Grading [tonnes][km]","    ",09/14/2012 08:04:00,02/21/2014 08:55:00
397374,"BM, Snow Removal [snow dump][m3]","    ",10/16/2012 15:13:00,02/21/2014 09:32:00
397375,"BM, Furniture and Pavement Repairs [#locations]","    ",10/16/2012 15:14:00,02/21/2014 09:32:00
393375,"Alt. Work, Winter Environmental Control [m3]","    ",09/14/2012 07:38:00,02/21/2014 08:51:00
396965,"Alt. Work, Winter Sweeping [m3][km]","    ",10/12/2012 10:47:00,02/21/2014 08:52:00
396966,"Alt. Work, Winter Sweeping [m3][km]","    ",10/12/2012 10:48:00,02/21/2014 08:52:00
396973,"Alt. Work, Winter Pothole Repairs [tonne][#locations(width column)]","    ",10/12/2012 10:52:00,02/21/2014 08:53:00
396975,"Alt. Work, Winter Pothole Repairs [tonne][#locations(width column)]","    ",10/12/2012 10:53:00,02/21/2014 08:53:00
396976,"Alt. Work, Winter Pothole Repairs [tonne][#locations(width column)]","    ",10/12/2012 10:53:00,02/21/2014 08:53:00
396977,"Alt. Work, Winter Pothole Repairs [tonne][#locations(width column)]","    ",10/12/2012 10:53:00,02/21/2014 08:53:00
393135,"SNIC, Pedestrian Overpasses [m]","    ",09/12/2012 15:19:00,02/21/2014 08:29:00
393136,"SNIC, Pedestrian Overpasses [m]","    ",09/12/2012 15:20:00,02/21/2014 08:31:00
393142,"Sidewalk Snow Clearing","    ",09/12/2012 15:23:00,02/21/2014 08:33:00
393150,"Sidewalk Snow Clearing","    ",09/12/2012 15:29:00,02/21/2014 08:33:00
393164,"SNIC, Separate Bikeway","    ",09/12/2012 15:36:00,02/21/2014 08:38:00
393169,"SNIC, Separate Bikeway","    ",09/12/2012 15:40:00,02/21/2014 08:38:00
393172,"SAM, Furniture and Pavement Repairs [#locations]","    ",09/12/2012 15:43:00,02/21/2014 09:32:00
393173,"BRZ Amenity Repairs [each]","    ",09/12/2012 15:44:00,02/21/2014 09:30:00
393262,"SNIC, Residential Sanding and Ploughing","    ",09/13/2012 13:28:00,02/21/2014 08:40:00
393263,"SNIC, Residential Sanding and Ploughing","    ",09/13/2012 13:29:00,02/21/2014 08:40:00
393290,"Garbage Pickup DAY [bag][kg]","    ",09/13/2012 14:06:00,02/21/2014 09:28:00
393293,"C2C, Environmental Control Routes [bag][kg]","    ",09/13/2012 14:12:00,02/21/2014 09:24:00
393295,"C2C, Graffiti Cleanup [m2]","    ",09/13/2012 14:13:00,02/21/2014 09:25:00
393298,"C2C, Garbage Pickup DAY [bag][kg]","    ",09/13/2012 14:14:00,02/21/2014 09:25:00
393376,"Alt. Work, Winter Environmental Control [m3]","    ",09/14/2012 07:39:00,02/21/2014 08:51:00
393378,"Alt. Work, Winter Environmental Control [m3]","    ",09/14/2012 07:40:00,02/21/2014 08:51:00
393134,"Install, replace, modify, or remove a Signal (Steel)","  PANATELLA BV NW  ",09/12/2012 15:17:00,02/13/2014 13:45:00
393140,"Install Traffic Signal Electrical Device (i.e. cabinet, wiring)","  PANATELLA BV NW  ",09/12/2012 15:21:00,02/13/2014 13:45:00
393146,"Install Traffic Signal Head / Crosswalk or AWF Beacon","  PANATELLA BV NW  ",09/12/2012 15:24:00,02/13/2014 13:45:00
393303,"Residential Sanding / Plowing [tonne][km]","    ",09/13/2012 14:21:00,02/21/2014 09:05:00
393304,"Residential Sanding / Plowing [tonne][km]","    ",09/13/2012 14:21:00,02/21/2014 09:05:00
393305,"Residential Sanding / Plowing [tonne][km]","    ",09/13/2012 14:38:00,02/21/2014 09:05:00
393308,"Residential Sanding / Plowing [tonne][km]","    ",09/13/2012 14:47:00,02/21/2014 09:05:00
393380,"SNIC, Plowing [km]","    ",09/14/2012 07:41:00,02/21/2014 09:08:00
393381,"SNIC, Plowing [km]","    ",09/14/2012 07:42:00,02/21/2014 09:08:00
393382,"SNIC, Plowing [km]","    ",09/14/2012 07:42:00,02/21/2014 09:08:00
393383,"SNIC, Plowing [km]","    ",09/14/2012 07:42:00,02/21/2014 09:08:00
393384,"SNIC, Plowing [km]","    ",09/14/2012 07:43:00,02/21/2014 09:08:00
393386,"SNIC, Plowing (Priority 2) [km]","    ",09/14/2012 07:44:00,02/21/2014 09:09:00
393388,"SNIC, Plowing (Priority 2) [km]","    ",09/14/2012 07:45:00,02/21/2014 09:09:00
393389,"SNIC, Plowing (Priority 2) [km]","    ",09/14/2012 07:46:00,02/21/2014 09:09:00
393413,"Alt.Work, SNIC - Manhole Repair [#locations(width column)]","    ",09/14/2012 07:54:00,02/21/2014 08:54:00
393414,"Alt.Work, SNIC - Manhole Repair [#locations(width column)]","    ",09/14/2012 07:55:00,02/21/2014 08:54:00
393421,"Alt.Work, SNIC - Road Dig Out Repair [tonnes][m2]","    ",09/14/2012 07:56:00,02/21/2014 08:54:00
393422,"Alt.Work, SNIC - Road Dig Out Repair [tonnes][m2]","    ",09/14/2012 07:56:00,02/21/2014 08:54:00
393423,"Alt.Work, SNIC - Road Dig Out Repair [tonnes][m2]","    ",09/14/2012 07:56:00,02/21/2014 08:54:00
393424,"Alt.Work, SNIC - Road Dig Out Repair [tonnes][m2]","    ",09/14/2012 07:57:00,02/21/2014 08:54:00
393425,"Alt.Work, SNIC - Road Dig Out Repair [tonnes][m2]","    ",09/14/2012 07:58:00,02/21/2014 08:54:00
393442,"Alt.Work, SNIC - Spill Clean Up [#spills]","    ",09/14/2012 08:05:00,02/21/2014 08:55:00
393444,"Alt.Work, SNIC - Spill Clean Up [#spills]","    ",09/14/2012 08:06:00,02/21/2014 08:55:00
393445,"Alt.Work, SNIC - Spill Clean Up [#spills]","    ",09/14/2012 08:06:00,02/21/2014 08:55:00
393446,"Alt.Work, SNIC - Spill Clean Up [#spills]","    ",09/14/2012 08:06:00,02/21/2014 08:55:00
393167,"SNIC, Separate Bikeway","    ",09/12/2012 15:38:00,02/21/2014 08:38:00
393792,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",09/18/2012 07:32:00,02/04/2014 14:00:00
393881,"Signs Field Ops - Detours set up / take down Recoverable - W/O from Traffic Engineering and other City BU","  DARTMOUTH RD SE  ",09/18/2012 13:10:00,04/11/2014 08:00:00
393882,"Traffic Detours - Investigation Process (Recoverable)","  DARTMOUTH RD SE  ",09/18/2012 13:11:00,04/11/2014 08:01:00
393530,"SNIC, Pedestrian Overpasses [m]","    ",09/14/2012 10:13:00,02/21/2014 08:31:00
393531,"SNIC, Pedestrian Overpasses [m]","    ",09/14/2012 10:18:00,02/21/2014 08:31:00
393283,"SNIC, Snowdump Site Cleanup [m3]","    ",09/13/2012 13:54:00,02/21/2014 08:47:00
393285,"SNIC, Loading and Removal [m3][snow dump#]","    ",09/13/2012 13:55:00,02/21/2014 08:48:00
393286,"SNIC, Loading and Removal [m3][snow dump#]","    ",09/13/2012 13:56:00,02/21/2014 08:48:00
393294,"SNIC, Snowdump Site Surface Repairs [m2][tonne]","    ",09/13/2012 14:13:00,02/21/2014 08:48:00
393297,"SNIC, Snowdump Site Surface Repairs [m2][tonne]","    ",09/13/2012 14:14:00,02/21/2014 08:48:00
393318,"SNIC, Fire Hall Sand Box Replenish [tonne]","    ",09/13/2012 15:04:00,02/21/2014 08:49:00
393319,"SNIC, Fire Hall Sand Box Replenish [tonne]","    ",09/13/2012 15:08:00,02/21/2014 08:49:00
393328,"SNIC, Material Handleing/Storage","    ",09/13/2012 15:35:00,02/21/2014 08:50:00
393393,"SNIC, Sanding and Salting [tonne][ln km]","    ",09/14/2012 07:46:00,02/21/2014 09:10:00
393394,"SNIC, Sanding and Salting [tonne][ln km]","    ",09/14/2012 07:47:00,02/21/2014 09:10:00
393395,"SNIC, Sanding and Salting [tonne][ln km]","    ",09/14/2012 07:47:00,02/21/2014 09:10:00
393396,"SNIC, Sanding and Salting [tonne][ln km]","    ",09/14/2012 07:47:00,02/21/2014 09:10:00
393397,"SNIC, Sanding and Salting [tonne][ln km]","    ",09/14/2012 07:48:00,02/21/2014 09:10:00
393402,"SNIC, Sanding and Salting (Priority 2) [tonne][in km]","    ",09/14/2012 07:49:00,02/21/2014 09:24:00
393403,"SNIC, Sanding and Salting (Priority 2) [tonne][in km]","    ",09/14/2012 07:49:00,02/21/2014 09:24:00
393404,"SNIC, Sanding and Salting (Priority 2) [tonne][in km]","    ",09/14/2012 07:50:00,02/21/2014 09:24:00
393406,"SNIC, Sanding and Salting (Priority 2) [tonne][in km]","    ",09/14/2012 07:51:00,02/21/2014 09:24:00
393447,"Alt.Work, SNIC - Sidewalk Temp Repairs [#locations(width column)]","    ",09/14/2012 08:07:00,02/21/2014 08:56:00
393448,"Alt.Work, SNIC - Sidewalk Temp Repairs [#locations(width column)]","    ",09/14/2012 08:07:00,02/21/2014 08:56:00
393450,"Alt.Work, SNIC - Sidewalk Temp Repairs [#locations(width column)]","    ",09/14/2012 08:08:00,02/21/2014 08:56:00
393451,"Alt.Work, SNIC - Sidewalk Temp Repairs [#locations(width column)]","    ",09/14/2012 08:09:00,02/21/2014 08:56:00
393300,"C2C, Newspaper Recycling Pickup [kg]","    ",09/13/2012 14:17:00,02/21/2014 09:26:00
393301,"C2C, Homeless Cleanup [#locations][m3]","    ",09/13/2012 14:19:00,02/21/2014 09:27:00
393309,"Residential Sanding / Plowing [tonne][km]","    ",09/13/2012 14:49:00,02/21/2014 09:05:00
393311,"Residential Snow Removal [tonne][km]","    ",09/13/2012 14:52:00,02/21/2014 09:06:00
393312,"Residential Snow Removal [tonne][km]","    ",09/13/2012 14:55:00,02/21/2014 09:06:00
393313,"Residential Snow Removal [tonne][km]","    ",09/13/2012 14:56:00,02/21/2014 09:06:00
